,paper_id,rating,decision,theta_mean,theta_lower50,theta_upper50,theta_lower95,theta_upper95
1650,PSMBefUZa2,"[3, 5, 5, 5]",Poster,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
1651,PSPtj26Lbp,"[5, 6, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
1652,PSVkinBs4u,"[5, 7, 4, 6]",Poster,4.6555514,4.243987560272217,5.25579309463501,5.729290771484375,6.006829404830932
1653,PSubtZAitM,"[7, 5, 6, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1654,PThi9hf9UT,"[7, 4, 5, 6]",Poster,4.597265,4.076722741127014,5.240867614746094,5.7529620885849,6.04271330833435
1655,PTxRRUEpHq,"[6, 6, 5]",Poster,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
1656,PVgAeMm3MW,"[5, 5, 5, 4]",Poster,4.492712,4.21573543548584,4.8086148500442505,5.146779143810273,5.334951770305634
1657,PWkjxjgGLP,"[4, 5, 5, 6]",Poster,4.5501723,4.233299612998962,4.968454599380493,5.295900428295136,5.549220907688141
1658,PWzB2V2b6R,"[6, 6, 6, 6]",Poster,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
1659,PXGY9Fz8vC,"[6, 6, 3]",Poster,3.59346,2.840618312358856,4.528915047645569,5.2188030838966375,5.745241641998291
1660,PZCiWtQjAw,"[5, 6, 5, 7, 4]",Poster,4.9070315,4.555225372314453,5.356123924255371,5.7338191866874695,5.976767611503601
1661,Pa8jsrdOnU,"[3, 6, 6, 5]",Poster,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
1662,PacBluO5m7,"[5, 6, 6]",Poster,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
1663,PaqJ71zf1M,"[7, 6, 7, 7]",Poster,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
1664,Pc9LLjTL5f,"[7, 4, 5, 7]",Poster,4.5975056,3.956834316253662,5.400694131851196,5.955047917366028,6.3274892449378966
1665,PcyioHOmjq,"[5, 5, 4, 7]",Poster,4.439396,3.963376760482788,5.064438819885254,5.492177557945252,5.839519500732421
1666,Pezt0xttae,"[8, 6, 7, 6]",Spotlight/Oral,5.692944,5.298431754112244,6.496169209480286,6.902948653697967,7.224501955509186
1667,Pf7kdIjHRf,"[6, 3, 7, 6]",Spotlight/Oral,4.2302504,3.588171124458313,5.068603515625,5.734131085872651,6.088508892059326
1668,PfOeAKxx6i,"[6, 8, 7, 8, 7]",Spotlight/Oral,6.5803227,6.307392239570618,7.078920125961304,7.410533559322357,7.626386189460755
1669,PgTHgLUFi3,"[5, 5, 6]",Poster,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
1670,PhLlE8UOEv,"[6, 6, 8, 8]",Poster,5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
1671,PhjnK9KWOx,"[5, 8, 5, 6]",Poster,4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
1672,PhsYFyTeHr,"[6, 5, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
1673,PmLty7tODm,"[7, 7, 6, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
1674,PnlCHQrM69,"[6, 7, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1675,Pnv8C0bU9t,"[4, 6, 6, 6]",Poster,4.874589,4.547694087028503,5.382784485816956,5.792456889152527,6.053677785396576
1676,Po7iQKKT5b,"[6, 6, 7, 5]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1677,PoCs4jq7cV,"[6, 7, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1678,Pojt9RWIjJ,"[2, 6, 8, 6]",Poster,3.5026677,2.6477391123771667,4.552244663238525,5.299769878387451,5.889592969417572
1679,Pox8jNQOo5,"[8, 8, 5, 8]",Spotlight/Oral,5.2695775,4.238970994949341,6.570554733276367,7.216303968429566,7.5389171719551085
1680,PqlKliEXyJ,"[5, 8, 4, 6, 5]",Poster,4.8429027,4.423918962478638,5.4058403968811035,5.875840473175049,6.135769605636596
1681,PquRXu9pQ6,"[5, 5, 7, 4]",Poster,4.439396,3.963376760482788,5.064438819885254,5.492177557945252,5.839519500732421
1682,Prw98p1nV0,"[5, 5, 5, 7]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
1683,PsPR4NOiRC,"[7, 5, 5, 6]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
1684,PtD4aZPzcR,"[7, 5, 5, 6]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
1685,PuXYI4HOQU,"[6, 4, 6, 6]",Poster,4.874589,4.547694087028503,5.382784485816956,5.792456889152527,6.053677785396576
1686,PukaVAwYBo,"[6, 7, 5, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1687,PvoxbjcRPT,"[7, 5, 6, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1688,Pwl9n4zlf5,"[6, 8, 6, 5]",Poster,5.1943626,4.664309501647949,5.962571859359741,6.458558261394501,6.760862219333648
1689,Px1hQM72iX,"[6, 5, 5, 8]",Poster,4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
1690,PyTkA6HkzX,"[6, 5, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
1691,PzG7xVlYqm,"[5, 5, 4, 5]",Poster,4.492712,4.21573543548584,4.8086148500442505,5.146779143810273,5.334951770305634
1692,Q0KwoyZlSo,"[6, 7, 6]",Poster,5.3216043,4.8512879610061646,6.131501793861389,6.5544773697853085,6.776159656047821
1693,Q4NWfStqVf,"[7, 7, 9, 7, 7]",Poster,6.6591773,6.330919146537781,7.2420960664749146,7.582760071754455,7.872360217571258
1694,Q4QUCN2ioc,"[7, 6, 3, 6]",Poster,4.163506,3.4732362627983093,5.0479007959365845,5.688348007202149,6.118784189224242
1695,Q5RYn6jagC,"[8, 7, 7, 7]",Poster,6.596091,6.39926278591156,7.1304250955581665,7.4507109999656675,7.6372003793716425
1696,Q5e3ftQ3q3,"[6, 6, 6]",Poster,5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
1697,Q74JVgKCP6,"[6, 6, 6, 6, 5]",Poster,5.5959764,5.388392925262451,5.834947466850281,6.083218502998352,6.258907604217529
1698,Q7s8mFWqsx,"[6, 6, 6, 7]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1699,Q8Z04XhDdL,"[5, 7, 5, 6]",Poster,5.069933,4.711418151855469,5.595561504364014,6.034490466117859,6.259167671203612
1700,Q8yfhrBBD8,"[6, 6, 3, 6]",Poster,4.313849,3.78323233127594,5.027570009231567,5.5490027427673345,5.957875716686249
1701,QAEnr5j172,"[6, 3, 6, 5]",Poster,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
1702,QAbhLBF72K,"[6, 7, 5, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
1703,QAiKLaCrKj,"[5, 5, 7]",Poster,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
1704,QB6CvDqa6b,"[6, 6, 6, 7]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1705,QBCxWpOt5w,"[7, 6, 7, 7]",Poster,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
1706,QC4e0vOanp,"[3, 5, 4, 6]",Poster,3.8993068,3.503281056880951,4.454535722732544,4.931297528743744,5.325566732883453
1707,QCINh3O9q6,"[7, 5, 5, 5]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
1708,QDG2q5MYHV,"[6, 7, 5]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
1709,QDYts5dYgq,"[7, 5, 6, 7]",Spotlight/Oral,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
1710,QDprhde3jb,"[7, 7, 7, 6, 4]",Poster,5.41735,4.987295031547546,6.001897811889648,6.480136036872864,6.6977604031562805
1711,QEUntqKvmm,"[7, 5, 6]",Poster,4.7254915,4.151156067848206,5.653457880020142,6.162384057044983,6.487962090969085
1712,QEaHE4TUgc,"[5, 6, 6, 7]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1713,QEmsZoQ45M,"[5, 6, 5, 7, 6]",Poster,5.411467,5.130943059921265,5.762084245681763,6.072923219203949,6.3005846500396725
1714,QFUsZvw9mx,"[7, 7, 8]",Spotlight/Oral,5.68554,5.031179904937744,6.985379695892334,7.432307994365692,7.707894432544708
1715,QGJSXMhVaL,"[4, 7, 6, 7]",Poster,4.781054,4.1048823595047,5.640843152999878,6.150175881385804,6.502911615371704
1716,QHRLFdhkLu,"[6, 4, 5]",Poster,4.119787,3.6529964208602905,4.829406261444092,5.268235075473785,5.636362957954406
1717,QI1ScdeQjp,"[7, 7, 5, 5]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
1718,QJr02BTM7J,"[6, 5, 8, 7]",Poster,5.212098,4.608847379684448,6.146407127380371,6.659411025047302,7.016997611522674
1719,QKp3nhPU41,"[7, 5, 7, 7]",Poster,5.62381,5.1490044593811035,6.287370920181274,6.72936315536499,7.0261183977127075
1720,QLRO8o4bol,"[5, 6, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
1721,QMVydwvrx7,"[7, 6, 6]",Poster,5.3183427,4.866404294967651,6.117671489715576,6.545877826213837,6.848191285133361
1722,QMaLS4VeY3,"[3, 5, 5, 5]",Poster,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
1723,QNieOPt4fg,"[5, 5, 7, 6]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
1724,QQSGwpmDfU,"[7, 7, 4, 5]",Poster,4.5975056,3.956834316253662,5.400694131851196,5.955047917366028,6.3274892449378966
1725,QQSyNX5s83,"[5, 5, 5, 6]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
1726,QUYLbzwtTV,"[6, 7, 6, 6, 5]",Poster,5.6501284,5.396248459815979,5.978505849838257,6.306466031074524,6.44870011806488
1727,QVG7j29Sta,"[5, 6, 3, 7]",Poster,4.104642,3.498879849910736,4.923008322715759,5.553258287906647,5.856837975978851
1728,QVSP1uk7b5,"[6, 6, 7, 7]",Spotlight/Oral,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
1729,QVtwpT5Dmg,"[6, 5, 6]",Poster,4.9181466,4.557041525840759,5.547185778617859,5.962268447875977,6.252554416656494
1730,QWsLks8LCO,"[7, 5, 5, 6]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
1731,QXQY58xU25,"[6, 5, 7, 7]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
1732,QXkFC7D6p4,"[6, 6, 5, 4]",Poster,4.72267,4.384366154670715,5.19135046005249,5.531119263172149,5.8673790931701655
1733,QY4SpBhQZI,"[6, 3, 5, 5]",Poster,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
1734,QZ2d8E8Whu,"[7, 6, 6, 5]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1735,QZtJ22aOV4,"[7, 7, 4, 5, 6]",Poster,5.143483,4.778471350669861,5.631496548652649,6.087705504894257,6.396261525154113
1736,QbPHYPZKJI,"[5, 7, 7, 6]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
1737,QbqLcwMXfF,"[7, 5, 5, 5]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
1738,QbsPz0SnyV,"[3, 7, 6, 7]",Poster,4.1210012,3.3778494596481323,5.110281944274902,5.754585480690003,6.237224304676055
1739,Qe2BKeCEBC,"[5, 5, 5, 4]",Poster,4.492712,4.21573543548584,4.8086148500442505,5.146779143810273,5.334951770305634
1740,QeWibaTmnn,"[7, 6, 5, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
1741,QgMC8ftbNd,"[6, 6, 7]",Poster,5.3183427,4.866404294967651,6.117671489715576,6.545877826213837,6.848191285133361
1742,QgaGs7peYe,"[5, 7, 4, 6]",Poster,4.6555514,4.243987560272217,5.25579309463501,5.729290771484375,6.006829404830932
1743,QhRemVrZbG,"[5, 4, 8, 7]",Poster,4.4476113,3.695342242717743,5.443358540534973,6.091937029361725,6.482764840126038
1744,QhUXU2ilIG,"[7, 5, 3, 7]",Poster,4.1353645,3.519463837146759,5.011457681655884,5.718498969078064,6.099938309192657
1745,QiCJomIW3l,"[6, 6, 7, 5]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1746,Qk3IBHyv6z,"[6, 5, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
1747,QoWf3lo6m7,"[5, 7, 5, 7]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
1748,QpKWFLtZKi,"[7, 7, 7, 6]",Spotlight/Oral,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
1749,QrE9QPq4ya,"[7, 7, 6, 4]",Poster,4.862295,4.271258473396301,5.659538388252258,6.181534600257874,6.551352345943451
1750,QtYg4g3Deu,"[5, 6, 5, 7, 5]",Poster,5.2225704,4.924316167831421,5.590868830680847,5.9283703684806826,6.157933831214905
1751,Qtf6Xz4VvE,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1752,QvqLdeSLWA,"[4, 7, 7, 4]",Poster,4.168424,3.4930986762046814,5.078313112258911,5.725211668014526,6.146516299247741
1753,QyR1dNDxRP,"[6, 7, 7, 5]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
1754,QyxE3W9Yni,"[6, 6, 7, 7]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
1755,Qz7BfmWizk,"[7, 5, 5]",Poster,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
1756,QzvWyggrYB,"[7, 3, 7, 6, 7]",Poster,4.8629804,4.293536901473999,5.6259108781814575,6.154021716117859,6.503892660140991
1757,R0bnWrpIeN,"[7, 6, 7, 7]",Poster,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
1758,R1Rrb2d5BH,"[7, 5, 4, 6, 6, 5]",Poster,5.1770573,4.898458003997803,5.506853103637695,5.864237272739411,6.08776330947876
1759,R3ruv1gF8R,"[8, 3, 8, 8, 4]",Poster,4.322129,3.506248414516449,5.329572796821594,6.005265605449677,6.4438184022903435
1760,R46HGlIjcG,"[7, 6, 5, 7]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
1761,R4IBZrSF5d,"[6, 8, 4, 5]",Poster,4.450884,3.831032156944275,5.2718740701675415,5.933483052253724,6.293944644927978
1762,R6FOuWv5MD,"[5, 6, 6, 7]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1763,R6N9AGyz13,"[5, 5, 8, 5]",Poster,4.600383,3.987775981426239,5.3528783321380615,5.963261282444,6.3199099659919735
1764,R7w68Z5iqf,"[5, 5, 7, 5]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
1765,R8SolCx62K,"[9, 9, 8, 9]",Spotlight/Oral,7.5119796,7.24830687046051,8.544304847717285,8.902466058731079,9.122479009628297
1766,R8mfn3rHd5,"[6, 6, 7]",Poster,5.3183427,4.866404294967651,6.117671489715576,6.545877826213837,6.848191285133361
1767,R8znYRjxj3,"[8, 8, 6, 4]",Poster,4.5293307,3.725998044013977,5.657326817512512,6.444019746780396,6.970301425457
1768,RA6rzOJ2zI,"[7, 7, 6]",Poster,5.514805,5.020328760147095,6.402244806289673,6.824249565601349,7.059822511672974
1769,RB1F2h5YEx,"[4, 4, 7]",Poster,3.5410542,2.768810987472534,4.508295178413391,5.208530795574188,5.654297590255737
1770,RCO9fRP8AJ,"[5, 6, 5, 5, 7]",Poster,5.21673,4.939168810844421,5.572592735290527,5.913614749908447,6.087931084632873
1771,RDsDvSHGkA,"[3, 7, 7, 7, 7]",Poster,4.9893703,4.4354506731033325,5.742497682571411,6.331041455268861,6.653272998332977
1772,RE5LSV8QYH,"[7, 4, 7, 7]",Poster,4.789655,4.0311092138290405,5.764808535575867,6.352768969535828,6.650975978374481
1773,RE7wPI4vfT,"[3, 7, 5]",Poster,3.2866304,2.3998799920082092,4.339285969734192,5.083609127998352,5.556713211536407
1774,REIK4SZMJt,"[8, 7, 6]",Spotlight/Oral,5.150233,4.305742502212524,6.441548585891724,6.975238800048828,7.232974028587341
1775,RERls4Opnm,"[6, 6, 6, 7]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1776,REVdYKGcfb,"[4, 8, 7, 5]",Poster,4.4476113,3.695342242717743,5.443358540534973,6.091937029361725,6.482764840126038
1777,RH7tfqhiZY,"[5, 6, 5, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
1778,RHQbxlhzhm,"[4, 9, 7, 7]",Poster,4.469417,3.2899467945098877,5.808298707008362,6.6026432752609265,7.131025421619415
1779,RIfgKCknTu,"[6, 5, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
1780,RJEC9fZ9Ma,"[6, 6, 7, 5]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1781,RJG8ar4wHA,"[7, 7, 6, 7]",Poster,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
1782,RL4FXrGcTw,"[7, 8, 7, 6]",Spotlight/Oral,6.0360727,5.719481110572815,6.814069509506226,7.213351249694824,7.486213052272796
1783,RMdnTnffou,"[6, 6, 6, 5]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
1784,RMfiqfWAWg,"[4, 7, 6, 5]",Poster,4.597265,4.076722741127014,5.240867614746094,5.7529620885849,6.04271330833435
1785,RMmgu49lwn,"[6, 5, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
1786,RNbrIQ0se8,"[7, 4, 7, 7]",Poster,4.789655,4.0311092138290405,5.764808535575867,6.352768969535828,6.650975978374481
1787,RPChapuXlC,"[8, 4, 7, 7]",Poster,4.8084645,3.997455418109894,5.819950222969055,6.499958491325379,6.986578059196472
1788,RPM7STrnVz,"[6, 6, 6, 5]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
1789,RQCmMSSzvI,"[3, 8, 6, 7]",Spotlight/Oral,4.010246,3.1289775371551514,5.117267370223999,5.906657338142395,6.389009642601013
1790,RQQGbBqvbL,"[5, 5, 7, 6, 5]",Poster,5.2069197,4.906371831893921,5.56883978843689,5.906669068336487,6.102033138275146
1791,RRRyQMn6dv,"[5, 4, 7, 4]",Poster,4.1655803,3.6802039742469788,4.777766466140747,5.320463418960572,5.701181030273437
1792,RSiGFzQapl,"[6, 5, 5, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
1793,RSs4o7CSqe,"[5, 7, 5, 6]",Poster,5.069933,4.711418151855469,5.595561504364014,6.034490466117859,6.259167671203612
1794,RVZfra6sZo,"[5, 7, 7, 5]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
1795,RXLO4Zv3wB,"[7, 5, 5]",Poster,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
1796,RY3rDQV0tQ,"[7, 7, 4, 6]",Poster,4.862295,4.271258473396301,5.659538388252258,6.181534600257874,6.551352345943451
1797,RYQ0KuZvkL,"[7, 7, 8]",Spotlight/Oral,5.68554,5.031179904937744,6.985379695892334,7.432307994365692,7.707894432544708
1798,RZZo23pQFL,"[5, 2, 5]",Poster,3.0740263,2.494428038597107,3.785171866416931,4.432015323638916,4.863849008083344
1799,RaNct2xkyI,"[7, 6, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1800,RbS7RWxw3r,"[5, 7, 7, 5]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
1801,RbU10yvkk6,"[5, 7, 6]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
1802,RcPAJAnpnm,"[5, 6, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
1803,RcPHbofiCN,"[7, 6, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1804,RfSvAom7sS,"[6, 5, 6, 4]",Poster,4.658956,4.284640550613403,5.188297986984253,5.559275197982789,5.8467182397842405
1805,RfsfRn9OFd,"[4, 4, 6, 5]",Poster,4.259377,3.8907716870307922,4.7097026109695435,5.090082561969758,5.465091335773468
1806,RkOT8rAmRR,"[5, 7, 8, 5, 5]",Poster,5.1933136,4.711072564125061,5.7494590282440186,6.2428014278411865,6.568296599388122
1807,RlZgnEZsOH,"[5, 8, 5]",Poster,4.0972166,3.1851468682289124,5.296826958656311,6.053235411643982,6.44964941740036
1808,RnQdRY1h5v,"[5, 6, 7, 3]",Poster,4.0798936,3.443735659122467,4.873974561691284,5.425220501422882,5.853888499736786
1809,RnvgYd9RAh,"[8, 6, 8, 4]",Poster,4.490385,3.5469606518745422,5.6433128118515015,6.4203793048858655,6.851780188083649
1810,RnxJc4vTVi,"[6, 6, 6, 7]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1811,RqvesBxqDo,"[7, 7, 4, 7]",Poster,4.789655,4.0311092138290405,5.764808535575867,6.352768969535828,6.650975978374481
1812,RrTjcbcHEH,"[7, 5, 4, 7]",Poster,4.5975056,3.956834316253662,5.400694131851196,5.955047917366028,6.3274892449378966
1813,RsawwSBCs7,"[7, 5, 8]",Poster,4.347732,3.207667350769043,5.798460841178894,6.44887707233429,6.961377263069153
1814,Rsb32EBmbj,"[5, 6, 5]",Poster,4.6582484,4.282076358795166,5.256234645843506,5.651664543151855,5.90214295387268
1815,RtMyTzIW6l,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1816,Rv5dUg4JcZ,"[6, 7, 5, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1817,RvoxlFvnlX,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
1818,RwBObRsIzC,"[7, 7, 6]",Poster,5.514805,5.020328760147095,6.402244806289673,6.824249565601349,7.059822511672974
1819,RwK0tgfptL,"[8, 6, 5, 7]",Poster,5.250469,4.6258909702301025,6.102586627006531,6.653542017936706,7.026328098773956
1820,RwgNbIpCpk,"[7, 6, 6, 7, 5]",Poster,5.7891655,5.505391716957092,6.13195538520813,6.506805193424225,6.6596224188804625
1821,RxQoIekEa2,"[6, 5, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
1822,RxXdokK2qz,"[5, 7, 5]",Poster,4.3909407,3.74478280544281,5.334457635879517,5.949994587898255,6.245260179042816
1823,RxkcroC8qP,"[5, 3, 6, 6]",Poster,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
1824,RzlCqnncQv,"[5, 6, 7, 6]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
1825,S0Ci1AsJL5,"[5, 7, 6]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
1826,S1fc92uemC,"[5, 8, 8]",Poster,4.247587,2.8788209557533264,5.881701707839966,6.7083369374275215,7.162685871124268
1827,S2P6KPLtm8,"[6, 7, 6, 7]",Spotlight/Oral,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
1828,S3HvA808gk,"[5, 7, 8, 6]",Poster,5.250469,4.6258909702301025,6.102586627006531,6.653542017936706,7.026328098773956
1829,S4YRCLbUK1,"[6, 7, 7, 5]",Spotlight/Oral,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
1830,S4ZqnMywcM,"[5, 4, 6, 6]",Poster,4.72267,4.384366154670715,5.19135046005249,5.531119263172149,5.8673790931701655
1831,S5coB5kqSD,"[6, 5, 6, 7]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
1832,S6YLeBMoWF,"[4, 7, 6]",Poster,3.9505222,2.9742977619171143,5.150015711784363,5.828211808204651,6.255025744438171
1833,S7THlpvH8i,"[4, 6, 5, 7]",Poster,4.6555514,4.243987560272217,5.25579309463501,5.729290771484375,6.006829404830932
1834,S8SEjerTTg,"[6, 5, 4, 6, 6]",Poster,5.0395026,4.7525001764297485,5.387507438659668,5.731694841384888,5.944809067249298
1835,S8wFXyT4dY,"[5, 7, 5]",Poster,4.3909407,3.74478280544281,5.334457635879517,5.949994587898255,6.245260179042816
1836,S93hrwT8u9,"[3, 4, 7, 4]",Poster,3.5733366,3.036777973175049,4.262437462806702,4.848691177368164,5.181001830101013
1837,S98OzJD3jn,"[5, 6, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
1838,SAQXbnvv4t,"[6, 6, 6, 6]",Poster,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
1839,SAZeQV2PtT,"[4, 7, 8, 7, 7]",Poster,5.5042043,4.956814169883728,6.227571487426758,6.7546703815460205,7.078336298465729
1840,SCEdoGghcw,"[5, 7, 7]",Poster,4.68049,3.924676477909088,5.844788074493408,6.481781029701233,6.762825238704681
1841,SDWeIGPAh9,"[7, 6, 7, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
1842,SEflLHIhhJ,"[5, 7, 6, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
1843,SF2GlFhVsS,"[6, 7, 4, 6]",Poster,4.821043,4.317751526832581,5.502232670783997,5.9841102123260494,6.288870728015899
1844,SFCZdXDyNs,"[4, 7, 6, 6]",Poster,4.821043,4.317751526832581,5.502232670783997,5.9841102123260494,6.288870728015899
1845,SFaEENfEyw,"[5, 8, 5]",Poster,4.0972166,3.1851468682289124,5.296826958656311,6.053235411643982,6.44964941740036
1846,SFk7AMpyhx,"[5, 5, 4, 5]",Poster,4.492712,4.21573543548584,4.8086148500442505,5.146779143810273,5.334951770305634
1847,SFxAjB7UXx,"[5, 8, 7, 3]",Poster,3.9904141,3.128480076789856,5.027522921562195,5.770775306224823,6.262308144569396
1848,SGcnphYOeq,"[7, 5, 3, 7]",Poster,4.1353645,3.519463837146759,5.011457681655884,5.718498969078064,6.099938309192657
