,paper_id,rating,decision,theta_mean,theta_lower50,theta_upper50,theta_lower95,theta_upper95
4393,Ncx0X8lcN1,"[3, 5, 3, 6]",Reject,3.5640247,3.0954073071479797,4.148592591285706,4.676625597476959,5.029645800590515
4394,NdHka08uWn,"[8, 8, 6]",Accept (Spotlight),5.078106,3.9894614219665527,6.539588928222656,7.303327357769013,7.63426992893219
4395,NdNuKMEv9y,"[3, 3, 5, 5]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
4396,Ndq4g76MyH,"[6, 3, 3]",Withdrawn,2.9991925,2.40428227186203,3.74933397769928,4.35474306344986,4.7891904473304745
4397,NdxI9Yx9f2,"[3, 3, 6, 5]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
4398,NeVbEYW4tp,"[3, 6, 5, 6]",Reject,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
4399,Neb17mimVH,"[5, 6, 6, 6, 8, 6]",Accept (Poster),5.83559,5.559974431991577,6.147335171699524,6.4888215422630315,6.722675621509551
4400,NfCEVihkdC,"[8, 6, 3]",Accept (Poster),3.2740817,2.158348321914673,4.590480804443359,5.408604741096497,6.0428600788116436
4401,NfMmo2eQhG,"[3, 3, 3, 6]",Reject,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
4402,NfUHBaZdLw,"[5, 3, 3, 6]",Withdrawn,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
4403,Nfd7z9d6Bb,"[6, 6, 6, 6, 6]",Accept (Poster),5.8540154,5.680099964141846,6.057907819747925,6.27791041135788,6.392988431453705
4404,Ng1r9kTep4,"[6, 5, 8]",Reject,4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
4405,Ng4HaH4L6P,"[3, 3, 3, 3, 5]",Withdrawn,3.1734164,2.8935590386390686,3.4692542552948,3.8461889743804933,4.06066426038742
4406,NgCNMlTXx9,"[5, 5, 5, 6]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
4407,NgMbGDCmAM,"[3, 3, 3, 5]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
4408,NgvL7aMaTI,"[5, 5, 5, 6]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
4409,Nh1ZH61OqF,"[3, 3, 8, 6]",Reject,3.4232593,2.664216458797455,4.363024473190308,5.148177313804627,5.623712682723999
4410,Nh1w3ZnDaH,"[3, 3, 5]",Reject,3.1138363,2.686125874519348,3.672794222831726,4.20170761346817,4.526860928535461
4411,Nh8NLlIfBv,"[5, 5, 5, 6]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
4412,NhIaRz9Qf5,"[5, 3, 8, 6]",Reject,3.8525686,3.0395899415016174,4.861469864845276,5.5386690378189085,6.012136006355286
4413,NhqKHHK4Nk,"[3, 5, 6, 6]",Withdrawn,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
4414,Ni4jNyroJZ,"[5, 3, 5, 6]",Withdrawn,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
4415,NiCSyYOfex,"[6, 5, 3, 8, 5, 5]",Reject,4.677242,4.277166366577148,5.176353096961975,5.671054971218109,5.943869340419768
4416,NiNIthntx7,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
4417,Nifg2fQMGW,"[1, 5, 8, 5]",Reject,3.028191,2.223707437515259,4.006380081176758,4.8764435887336735,5.4270328164100645
4418,Njx1NjHIx4,"[6, 8, 8, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
4419,Nk1MegaPuG,"[3, 5, 6, 3]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
4420,NkGDNM8LB0,"[8, 8, 5, 5]",Accept (Poster),4.6198516,3.753247559070587,5.70958948135376,6.410763442516327,6.8123695850372314
4421,NlEt8LYAxC,"[6, 6, 6]",Reject,5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
4422,NlY3XppPt3,"[3, 1, 1, 3]",Withdrawn,1.789511,1.4224168956279755,2.1959150433540344,2.623979365825653,2.9005278289318084
4423,Nlm3Xf0W9S,"[5, 6, 6, 5]",Accept (Poster),5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
4424,NltQraRnbW,"[6, 6, 8]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
4425,NmFt9dIrSi,"[5, 6, 3, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
4426,NmILZXKcOi,"[3, 3, 6, 3]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
4427,NmP8PvcMtc,"[3, 5, 5, 3]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
4428,NmcOAwRyH5,"[5, 3, 6, 6, 8]",Accept (Poster),4.563466,4.024904131889343,5.269641160964966,5.8622321605682375,6.118334639072418
4429,NmiFwEP8K5,"[5, 5, 5, 3]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4430,NmmRPUCWIA,"[3, 6, 5, 5, 3]",Withdrawn,3.92296,3.577588975429535,4.389340400695801,4.803115272521973,5.1438526034355165
4431,NmpOUCwAjR,"[3, 3, 5, 3, 6]",Withdrawn,3.5303292,3.1678898334503174,3.9986771941184998,4.484141147136689,4.788042199611662
4432,NnExMNiTHw,"[5, 6, 5]",Reject,4.6582484,4.282076358795166,5.256234645843506,5.651664543151855,5.90214295387268
4433,NnwDdPDwUq,"[3, 3, 5, 5]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
4434,No2PNOiKgb,"[6, 3, 5, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
4435,NoN4lziOUF,"[5, 6, 3, 6, 6]",Reject,4.643862,4.266499400138855,5.115923881530762,5.58471873998642,5.841120719909668
4436,NoRvNK9eDp,"[5, 5, 5, 3]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4437,NoiaAT0eec,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
4438,NpBhYnUgFU,"[3, 5, 3]",Withdrawn,3.0884929,2.6796759963035583,3.6518189907073975,4.122314035892487,4.452548682689667
4439,NpsgBKlApa,"[3, 5, 6, 3]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
4440,Nq7yKYL0Bp,"[6, 5, 8]",Accept (Poster),4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
4441,NqkSUwMc0K,"[3, 3, 3, 8, 1]",Reject,2.6178331,1.988553911447525,3.310766041278839,4.072712063789369,4.544499254226684
4442,Nr6V30wK1l,"[6, 6, 3, 3]",Withdrawn,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
4443,NrDUhtIWsY,"[6, 6, 5]",Reject,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
4444,NrLXQWwCMg,"[3, 3, 3, 5]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
4445,NrfP7zZNiG,"[5, 5, 5]",Withdrawn,4.5067363,4.285528063774109,4.988139390945435,5.326683223247528,5.563210189342499
4446,Nrm1yJ577U,"[3, 5, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
4447,Ns6fnLFsCZ,"[6, 6, 6, 3]",Reject,4.313849,3.78323233127594,5.027570009231567,5.5490027427673345,5.957875716686249
4448,Ns84n4NWh6,"[5, 3, 3, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
4449,Ns8zGZ0lmM,"[3, 6, 6, 3]",Reject,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
4450,NsFZZU9gvk,"[8, 6, 8, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
4451,Nsms7NeU2x,"[8, 5, 6, 8]",Reject,5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
4452,NtAXAvIYuN,"[3, 3, 5, 3, 3]",Withdrawn,3.1429353,2.8754763007164,3.4572116136550903,3.8002800047397614,4.002932775020599
4453,NtDXCDvkXJ,"[5, 8, 3, 6]",Withdrawn,3.9634845,3.194953978061676,4.8965054750442505,5.682632052898407,6.055446183681488
4454,NtMf8DejbV,"[5, 1, 3, 3]",Withdrawn,2.5237575,2.073573648929596,3.0573043823242188,3.572347986698151,3.902028274536132
4455,NtSlKEJ2DS,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
4456,NtwFghsJne,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
4457,Nu8b9C1xcr,"[5, 5, 3, 5]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4458,NuHYh4YKNe,"[8, 6, 8, 3]",Accept (Poster),3.8673654,2.8544410467147827,5.16420304775238,5.94938679933548,6.532172214984894
4459,NuVBI4wPMm,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
4460,NuWX55CpIQ,"[3, 6, 3, 5]",Withdrawn,3.5640247,3.0954073071479797,4.148592591285706,4.676625597476959,5.029645800590515
4461,Nue5iMj8n6,"[6, 6, 6, 8]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
4462,NvDRvtrGLo,"[6, 6, 3]",Accept (Poster),3.59346,2.840618312358856,4.528915047645569,5.2188030838966375,5.745241641998291
4463,NvRVYVN106,"[6, 5, 5, 5]",Withdrawn,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
4464,NvaZn3uwzJ,"[6, 5, 3, 5]",Reject,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
4465,Nvw2szDdmI,"[6, 8, 5, 8, 8]",Accept (Poster),5.9033246,5.396699070930481,6.638844847679138,7.154129886627198,7.537828516960144
4466,Nw7i9Gd1WU,"[5, 6, 6, 5, 3]",Reject,4.5177116,4.178139090538025,4.945739388465881,5.351945996284485,5.658683454990387
4467,NwQfwm3tHf,"[3, 5, 5, 5, 6, 3]",Withdrawn,4.1581273,3.8404677510261536,4.512560963630676,4.896434819698334,5.153053677082061
4468,NwYya2nwf3,"[6, 6, 5, 3, 6]",Reject,4.625818,4.216618061065674,5.119425296783447,5.550101864337921,5.895586431026459
4469,Nx1XZWcLcW,"[5, 5, 5, 5, 5]",Withdrawn,4.871771,4.710857629776001,5.066405415534973,5.243943071365357,5.41377854347229
4470,Nx4PMtJ1ER,"[8, 10, 6, 8]",Accept (Spotlight),5.269473,3.9966206550598145,6.866854667663574,7.6729034066200255,8.125896644592284
4471,Nx6Bb5uxfI,"[1, 5, 5, 6, 5]",Withdrawn,3.6140656,3.087226927280426,4.222261309623718,4.838824057579041,5.225305449962616
4472,Nx8lVqyKeZ,"[5, 3, 3, 6]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
4473,NxLWeK4P3q,"[6, 3, 6]",Reject,3.5768678,2.9047130942344666,4.522973418235779,5.1906934738159185,5.5756439685821535
4474,NxsTjmRAzA,"[6, 5, 6, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
4475,NxyfSW6mLK,"[8, 5, 8, 6]",Accept (Oral),5.0464206,4.247649669647217,6.120803117752075,6.775958561897278,7.244851458072662
4476,NzEIjnIIzv,"[8, 5, 10, 6]",Reject,4.3571486,3.031345307826996,5.786713361740112,6.794285643100738,7.311398661136626
4477,O08nfMzc93,"[5, 3, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4478,O0RIrM5iqX,"[3, 5, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4479,O0sQ9CPzai,"[6, 5, 8]",Accept (Poster),4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
4480,O0z4mkjl7i,"[6, 5, 5, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
4481,O13fIFEB81,"[1, 5, 5, 6, 5]",Withdrawn,3.6140656,3.087226927280426,4.222261309623718,4.838824057579041,5.225305449962616
4482,O2CG9B2k9Q,"[1, 5, 3, 6]",Reject,2.712793,2.05312716960907,3.492274761199951,4.245949804782868,4.731340968608857
4483,O2DVmb0pwo,"[3, 3, 5, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
4484,O2GBkHujdP,"[3, 3, 5, 6]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
4485,O2aioX2Z2v,"[6, 1, 6, 5, 3]",Reject,3.298793,2.7227641940116882,4.018791556358337,4.637334847450257,5.082993447780608
4486,O34CXUAZ0E,"[3, 6, 6, 5]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
4487,O3SatrdL97,"[5, 6, 5, 5, 5]",Reject,5.040895,4.834722876548767,5.271134734153748,5.498477411270142,5.6792860388755795
4488,O4LoPhRSfb,"[5, 6, 5, 5, 5, 5]",Withdrawn,5.0493255,4.877446293830872,5.23322856426239,5.471633076667786,5.602740895748139
4489,O4N9kWwV6R,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
4490,O4y4m9biMx,"[6, 3, 3, 3]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
4491,O6DKGUwv0m,"[5, 5, 5]",Reject,4.5067363,4.285528063774109,4.988139390945435,5.326683223247528,5.563210189342499
4492,O6QZ4W6GXt,"[3, 5, 3, 5, 5]",Withdrawn,3.8754866,3.534124493598938,4.246297836303711,4.64377908706665,4.870871126651764
4493,O6W9SJRZRA,"[3, 5, 6, 6]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
4494,O6p3v6i0hT,"[3, 5, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4495,O6znYvxC1U,"[6, 8, 5]",Accept (Poster),4.344771,3.405351936817169,5.534320712089539,6.244063735008241,6.657579374313354
4496,O7wTfBLSFn,"[3, 6, 5, 6, 5]",Reject,4.487219,4.088467836380005,4.953471064567566,5.37093642950058,5.595244562625885
4497,O8FkMqNF1M,"[3, 5, 6, 8]",Reject,3.8525686,3.0395899415016174,4.861469864845276,5.5386690378189085,6.012136006355286
4498,O8fUZfC4GT,"[3, 5, 5, 3]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
4499,O9NQLOjrdu,"[3, 5, 3, 5, 6, 3, 5]",Withdrawn,3.9894323,3.6980628967285156,4.352710723876953,4.698713254928589,4.895526099205017
4500,O9TTAoySaG,"[5, 3, 5]",Withdrawn,3.5910006,3.1370299458503723,4.210055232048035,4.655126166343689,4.971946275234222
4501,O9XdvMbnXC,"[3, 5, 3]",Reject,3.0884929,2.6796759963035583,3.6518189907073975,4.122314035892487,4.452548682689667
4502,O9YTt26r2P,"[6, 6, 8, 6, 8]",Accept (Poster),6.125879,5.753177881240845,6.64165198802948,7.000604724884034,7.248251044750213
4503,OALIb8oNfl,"[5, 6, 6, 6]",Accept (Poster),5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
4504,OANUpvmnuf,"[1, 6, 5, 6]",Reject,3.2762804,2.5974681973457336,4.076191186904907,4.798279821872711,5.4016125202178955
4505,OATPSB5JK1,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
4506,OAlPlR1g9B,"[6, 5, 5, 5, 6]",Withdrawn,5.162157,4.955950736999512,5.432004928588867,5.684878039360046,5.830390357971192
4507,OBIuFjZzmp,"[3, 5, 6, 5]",Withdrawn,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
4508,OBTmkKBmQW,"[5, 3, 5, 3]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
4509,OBUQNASaWw,"[3, 5, 6, 8, 5]",Accept (Poster),4.371262,3.853371500968933,5.081201076507568,5.672109293937683,6.007113289833068
4510,OBjF5I4PWg,"[6, 6, 5, 6]",Accept (Poster),5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
4511,OBrTQcX2Hm,"[3, 1, 1, 3]",Withdrawn,1.789511,1.4224168956279755,2.1959150433540344,2.623979365825653,2.9005278289318084
4512,OCHSgafZ1Y,"[8, 5, 6]",Reject,4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
4513,OCd3cffulp,"[6, 5, 8, 5]",Accept (Poster),4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
4514,OCpxDSn0G4,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
4515,OD1MV7vf41,"[8, 3, 8]",Accept (Poster),3.1458528,1.9285866916179657,4.5097867250442505,5.6708027005195625,6.235135161876678
4516,OD9pwKQzXl,"[3, 5, 8, 5]",Reject,3.852214,3.1244159936904907,4.724647879600525,5.480586349964143,5.922103750705719
4517,ODRHZrkOQM,"[6, 6, 6, 6, 8]",Accept (Poster),5.9336376,5.614534020423889,6.324411392211914,6.656055665016174,6.914074385166168
4518,ODiY6pbHZQ,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
4519,ODzT43I5lJ,"[5, 5, 3, 5]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4520,ODzthXYPtp,"[5, 8, 5, 5, 5]",Reject,4.9278812,4.5628345012664795,5.44022011756897,5.878649604320526,6.138926815986633
4521,OE2T7AgQFN,"[3, 5, 5, 6, 5]",Reject,4.3607025,4.051442623138428,4.776873588562012,5.145918405056,5.379910373687744
4522,OE67D1Oatr,"[3, 3, 3, 3]",Reject,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
4523,OEC6zOuZG1,"[6, 5, 6, 6, 3, 3]",Reject,4.3570433,3.991556406021118,4.793478012084961,5.2436233282089235,5.4630909800529475
4524,OEabcqgoQQ,"[3, 3, 6, 3]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
4525,OFWD0jgJ17,"[3, 3, 5, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
4526,OFukl9Qg8P,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
4527,OGfyzExd69,"[6, 8, 6, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
4528,OGtUfA6Amo,"[6, 6, 6, 5]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
4529,OHOmpkGiYK,"[8, 3, 6, 6]",Reject,4.035453,3.170142352581024,5.04098641872406,5.788189041614532,6.322878038883209
4530,OHZO0Hdfo0,"[3, 3, 3, 3, 5]",Reject,3.1734164,2.8935590386390686,3.4692542552948,3.8461889743804933,4.06066426038742
4531,OIEczoib6t,"[6, 6, 5, 5]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
4532,OIhON8zd8d,"[3, 6, 3, 3]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
4533,OIqOpdyhTd,"[6, 5, 6, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
4534,OIvg3MqWX2,"[8, 6, 10, 8]",Accept (Oral),5.269473,3.9966206550598145,6.866854667663574,7.6729034066200255,8.125896644592284
4535,OJUcOLOLXL,"[6, 6, 3, 3]",Reject,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
4536,OJd3ayDDoF,"[6, 8, 8, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
4537,OJsMGsO6yn,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
4538,OKnsCAZlSc,"[5, 3, 3, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
4539,OKzvovmUbh,"[3, 5, 5, 3, 5]",Withdrawn,3.82838,3.519695818424225,4.239382386207581,4.6233690023422245,4.821615076065063
4540,OL44KtasKc,"[8, 6, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
4541,OLtD2vDF5X,"[5, 5, 5, 5, 5, 3, 5, 6]",Reject,4.717775,4.515367269515991,4.941010594367981,5.197354853153229,5.375676941871643
4542,OM1R87YLTc,"[3, 3, 1, 1]",Withdrawn,1.789511,1.4224168956279755,2.1959150433540344,2.623979365825653,2.9005278289318084
4543,OMFssKwpyo,"[5, 3, 5, 3, 3]",Withdrawn,3.4681559,3.154798924922943,3.81159645318985,4.24679388999939,4.547626769542694
4544,OMN1UtDbRf,"[5, 5, 3, 5, 3]",Reject,3.8754866,3.534124493598938,4.246297836303711,4.64377908706665,4.870871126651764
4545,ON0JjUtw9B,"[3, 6, 5, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
4546,ON121aJV61,"[3, 6, 3, 6]",Withdrawn,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
4547,ON3QLXrwVb,"[6, 5, 3]",Withdrawn,3.6068034,2.9698185324668884,4.387538313865662,5.000231087207794,5.459150600433349
4548,ONOe6cAE9I,"[6, 5, 6, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
4549,ONWLxkNkGN,"[5, 5, 6, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
4550,ONfWFluZBI,"[8, 6, 6, 6, 6]",Accept (Poster),5.9336376,5.614534020423889,6.324411392211914,6.656055665016174,6.914074385166168
4551,OO6lPenO4c,"[3, 5, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
4552,OOqvY9yvVG,"[5, 6, 6, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
4553,OOt5RMI0JC,"[3, 6, 3, 5, 3]",Withdrawn,3.529812,3.1289201378822327,4.011569261550903,4.490332126617432,4.7795948624610896
4554,OOywAeccTZ,"[5, 6, 3]",Withdrawn,3.5469468,2.9626664519309998,4.405492663383484,4.908941328525544,5.460704874992371
4555,OPKBPz6Qnz,"[5, 8, 3, 3, 3]",Withdrawn,3.4498305,2.9246221780776978,4.100006937980652,4.774141371250153,5.180868947505951
4556,OPSpdc25IZ,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
4557,OPdmIxdkPb,"[5, 8, 3, 3]",Withdrawn,3.4210484,2.710260570049286,4.269658803939819,5.0333188533782955,5.604527473449707
4558,OPmYlaixqO,"[3, 3, 3, 6]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
4559,OQqNieeivq,"[6, 5, 8, 8, 6]",Accept (Poster),5.6545424,5.146734952926636,6.312382459640503,6.827024352550507,7.143594014644623
4560,ORxjH9kTp8,"[3, 3, 3, 5]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
4561,OSmjkkF6Uy,"[6, 6, 5, 6, 6]",Reject,5.612339,5.389488101005554,5.862051367759705,6.111640298366547,6.261593174934387
4562,OT2NFdNrny,"[5, 5, 3, 6]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
4563,OTFKVkxSlL,"[8, 5, 3, 8, 6]",Accept (Poster),4.5193887,3.855091094970703,5.418019413948059,6.071607410907745,6.48285721540451
4564,OUhR7Ghg3K,"[8, 6, 5]",Reject,4.335144,3.3069896697998047,5.577729344367981,6.356928217411041,6.757538092136383
4565,OUo50cxU21,"[3, 3, 5, 5, 3, 3]",Withdrawn,3.4645393,3.1712237000465393,3.7646056413650513,4.132016921043396,4.2914931058883665
4566,OUuhwVsk9Z,"[8, 8, 5, 5]",Accept (Poster),4.6198516,3.753247559070587,5.70958948135376,6.410763442516327,6.8123695850372314
4567,OV0rZx8jr1,"[5, 6, 5, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
4568,OVu9DsOjgH,"[5, 5, 6, 5, 5]",Reject,5.018137,4.8196938037872314,5.246072769165039,5.505404543876648,5.662369513511657
4569,OVxmpus9NA,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
4570,OW0uRFs51N,"[3, 5, 6, 5]",Reject,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
4571,OW332Wh9S5,"[5, 1, 8, 5]",Reject,3.0631478,2.1944835782051086,4.028991103172302,4.92761744260788,5.53218456506729
4572,OW5Gf4cse1,"[3, 3, 3, 3]",Withdrawn,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
4573,OW9TFoLuE4,"[3, 5, 3, 3, 5]",Withdrawn,3.5011332,3.1686909794807434,3.8752442002296448,4.237922787666321,4.526575672626495
4574,OW9elPTHcE,"[6, 3, 8, 5]",Reject,3.9634845,3.194953978061676,4.8965054750442505,5.682632052898407,6.055446183681488
4575,OWIk5E4lJs,"[3, 6, 3, 8, 6]",Reject,3.9869704,3.381933271884918,4.75626015663147,5.4083913445472716,5.948818874359131
4576,OX4Tk43uwv,"[6, 3, 5, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
4577,OXIIFZqiiN,"[1, 1, 3, 1]",Reject,1.3667347,1.0549701154232025,1.743407279253006,2.101032906770706,2.3622789502143857
4578,OXKJtrfH5n,"[3, 5, 5, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
4579,OXfllUhjrJ,"[3, 5, 3]",Reject,3.0884929,2.6796759963035583,3.6518189907073975,4.122314035892487,4.452548682689667
4580,OXi1FmHGzz,"[6, 6, 6, 6, 6]",Accept (Poster),5.8540154,5.680099964141846,6.057907819747925,6.27791041135788,6.392988431453705
4581,OYT7yZfBFw,"[8, 5, 6, 6]",Reject,5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
4582,OYTDePFRLC,"[3, 6, 5, 6, 6]",Reject,4.648131,4.271507740020752,5.1028865575790405,5.565153729915619,5.877496707439422
4583,OYrqvAVXiQ,"[5, 5, 3, 3, 5]",Withdrawn,3.820049,3.510183870792389,4.226455807685852,4.632133150100708,4.840062296390533
