,paper_id,adjusted_score,decision,rating,subjectivity_interval
6796,aP3OBwf8dk,5.333333333333333,Reject,6.0,"[5.333333333333333, 6.0]"
6797,aPHHhnZktB,5.75,Accept (Poster),6.75,"[5.75, 6.75]"
6798,aPTGvFqile,5.714285714285714,Accept (Poster),6.285714285714286,"[5.714285714285714, 6.285714285714286]"
6799,aQ7qYnY2nF,3.75,Withdrawn,4.0,"[3.75, 4.0]"
6800,aQSbfKYXvo,5.0,Reject,5.2,"[5.0, 5.2]"
6801,aQj9Ifxrl6,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
6802,aRD1NqcXTC,6.0,Accept (Poster),6.6,"[6.0, 6.6]"
6803,aRqyX0DsmW,4.6,Reject,4.0,"[4.0, 4.6]"
6804,aRxLDcxFcL,5.0,Withdrawn,4.5,"[4.5, 5.0]"
6805,aS1IhKdLPP,4.75,Reject,4.75,"[4.75, 4.75]"
6806,aSByBbmASe,4.75,Reject,4.75,"[4.75, 4.75]"
6807,aSoLl0nlzr,4.0,Withdrawn,4.5,"[4.0, 4.5]"
6808,aSy2nYwiZ2,5.333333333333333,Accept (Poster),6.666666666666667,"[5.333333333333333, 6.666666666666667]"
6809,aTBE70xiFw,5.5,Reject,5.0,"[5.0, 5.5]"
6810,aTYexOYlLb,6.5,Accept (Poster),6.75,"[6.5, 6.75]"
6811,aU2cjz87Bm,4.0,Withdrawn,4.0,"[4.0, 4.0]"
6812,aU63Ib07KJ,6.5,Reject,5.5,"[5.5, 6.5]"
6813,aUH0XrFhiX,5.0,Withdrawn,4.5,"[4.5, 5.0]"
6814,aUZEeb2yvK,5.5,Accept (Poster),6.5,"[5.5, 6.5]"
6815,aUeQPyRMeJ,5.0,Reject,3.8,"[3.8, 5.0]"
6816,aVfDrl7xDV,5.0,Accept (Poster),6.25,"[5.0, 6.25]"
6817,aVovUyrh5J,5.25,Withdrawn,3.5,"[3.5, 5.25]"
6818,aVyJwS1fqQ,4.666666666666667,Withdrawn,4.666666666666667,"[4.666666666666667, 4.666666666666667]"
6819,aW7XcFocYr,5.25,Reject,5.0,"[5.0, 5.25]"
6820,aWLQTbfFgV,6.25,Accept (Poster),6.25,"[6.25, 6.25]"
6821,aWXnKanInf,6.333333333333333,Accept (Oral),8.0,"[6.333333333333333, 8.0]"
6822,aWkAKucZMR,5.0,Reject,5.5,"[5.0, 5.5]"
6823,aX7X9z3vQS,6.0,Accept (Spotlight),7.333333333333333,"[6.0, 7.333333333333333]"
6824,aXPOA3urmA,5.25,Reject,4.75,"[4.75, 5.25]"
6825,aXSxSu3fvg,4.0,Reject,3.0,"[3.0, 4.0]"
6826,aXuWowhIYt,5.0,Accept (Poster),7.0,"[5.0, 7.0]"
6827,aXwukBD6M6,6.25,Accept (Poster),6.5,"[6.25, 6.5]"
6828,aY3L65HgHJ,5.25,Accept (Poster),6.0,"[5.25, 6.0]"
6829,aY3W95jLEI,5.25,Withdrawn,4.5,"[4.5, 5.25]"
6830,aYYZBPoSHb,3.8,Reject,3.4,"[3.4, 3.8]"
6831,aYwHiDkAdI,5.5,Reject,5.25,"[5.25, 5.5]"
6832,aYx7JR20sI,5.25,Reject,4.25,"[4.25, 5.25]"
6833,aZ1gNJu8wO,6.666666666666667,Accept (Spotlight),7.333333333333333,"[6.666666666666667, 7.333333333333333]"
6834,aZVRFIDhYL,4.5,Withdrawn,3.75,"[3.75, 4.5]"
6835,aZjOk7wmWf,5.0,Reject,3.5,"[3.5, 5.0]"
6836,aa5hoHNheb,5.333333333333333,Withdrawn,4.0,"[4.0, 5.333333333333333]"
6837,aaePIQsAdq,5.5,Reject,5.75,"[5.5, 5.75]"
6838,aapUBU9U0D,5.5,Reject,5.5,"[5.5, 5.5]"
6839,abHtkQkumD,4.75,Reject,5.0,"[4.75, 5.0]"
6840,abOksepKfS,5.333333333333333,Reject,5.333333333333333,"[5.333333333333333, 5.333333333333333]"
6841,abRWxnjMIz,5.0,Withdrawn,4.0,"[4.0, 5.0]"
6842,ac93gRzxxV,6.0,Accept (Poster),6.666666666666667,"[6.0, 6.666666666666667]"
6843,acDwoHrwZ8,4.333333333333333,Withdrawn,3.0,"[3.0, 4.333333333333333]"
6844,acH47FOCTV,4.75,Reject,5.5,"[4.75, 5.5]"
6845,acPDTHPsOz,4.0,Withdrawn,3.5,"[3.5, 4.0]"
6846,acxHV6werE,5.5,Accept (Poster),5.25,"[5.25, 5.5]"
6847,adSdHgWGBB,3.5,Reject,3.0,"[3.0, 3.5]"
6848,adhxppqQAn,4.75,Reject,3.75,"[3.75, 4.75]"
6849,adrPcTD2cz,3.75,Reject,3.0,"[3.0, 3.75]"
6850,aeY0CAOnca,5.333333333333333,Reject,6.0,"[5.333333333333333, 6.0]"
6851,aefNwingnS,4.2,Reject,4.4,"[4.2, 4.4]"
6852,af2ztLTFqe,6.0,Reject,6.0,"[6.0, 6.0]"
6853,afgqQYxTyR,3.5,Withdrawn,3.0,"[3.0, 3.5]"
6854,agEy9hliY1,5.25,Reject,5.25,"[5.25, 5.25]"
6855,agHddsQhsL,5.5,Accept (Spotlight),7.5,"[5.5, 7.5]"
6856,agbiPPuSeQ,5.25,Accept (Poster),6.0,"[5.25, 6.0]"
6857,agocj3HTTd,3.6666666666666665,Withdrawn,2.3333333333333335,"[2.3333333333333335, 3.6666666666666665]"
6858,aisfb733DW,4.25,Reject,4.5,"[4.25, 4.5]"
6859,aj87NEVSiO,4.333333333333333,Withdrawn,3.6666666666666665,"[3.6666666666666665, 4.333333333333333]"
6860,ajORwcxeM7,4.75,Reject,4.25,"[4.25, 4.75]"
6861,ajSmXqgS24,5.75,Accept (Poster),6.75,"[5.75, 6.75]"
6862,ajxAJ8GUX4,5.5,Accept (Poster),6.5,"[5.5, 6.5]"
6863,ak7r4He1qH,5.8,Reject,7.2,"[5.8, 7.2]"
6864,akPwQb4fHU,3.6666666666666665,Withdrawn,3.6666666666666665,"[3.6666666666666665, 3.6666666666666665]"
6865,alBn1uNTLi,5.25,Withdrawn,4.75,"[4.75, 5.25]"
6866,alaQod29Cb,5.0,Reject,6.0,"[5.0, 6.0]"
6867,am5Z8dXoaV,4.75,Reject,5.0,"[4.75, 5.0]"
6868,amDkNPVWcn,6.8,Accept (Poster),6.2,"[6.2, 6.8]"
6869,amOpepqmSl,6.0,Accept (Poster),6.0,"[6.0, 6.0]"
6870,an3fugFA23,5.25,Accept (Poster),6.25,"[5.25, 6.25]"
6871,an3jH2qD2r,5.5,Reject,6.0,"[5.5, 6.0]"
6872,an3kPpce6b,5.75,Reject,5.25,"[5.25, 5.75]"
6873,anAZ42rYFK,5.0,Withdrawn,4.5,"[4.5, 5.0]"
6874,anN4a8h4od,5.0,Reject,3.6666666666666665,"[3.6666666666666665, 5.0]"
6875,anQDiQZhDP,5.75,Accept (Poster),5.5,"[5.5, 5.75]"
6876,aoW5Sm8Op8,3.0,Withdrawn,2.3333333333333335,"[2.3333333333333335, 3.0]"
6877,apErWGzCAA,5.5,Accept (Poster),7.0,"[5.5, 7.0]"
6878,apPItJe0wO,5.25,Reject,5.5,"[5.25, 5.5]"
6879,aq7H2pWlEv,5.25,Withdrawn,5.0,"[5.0, 5.25]"
6880,aqlzXgXwWa,6.0,Accept (Poster),5.75,"[5.75, 6.0]"
6881,aqok1UX7Z1,5.25,Accept (Poster),5.5,"[5.25, 5.5]"
6882,aqvf3R48pl,4.8,Reject,4.4,"[4.4, 4.8]"
6883,ar74UIeN1O,4.833333333333333,Withdrawn,4.333333333333333,"[4.333333333333333, 4.833333333333333]"
6884,ar9tcnD4e9,5.0,Reject,4.75,"[4.75, 5.0]"
6885,arbj7RJ5oh,5.2,Reject,4.6,"[4.6, 5.2]"
6886,armbJRJdrH,5.5,Accept (Poster),6.75,"[5.5, 6.75]"
6887,asA7vvsgcI,5.0,Reject,3.75,"[3.75, 5.0]"
6888,asGQQc7gNo,6.0,Accept (Poster),6.666666666666667,"[6.0, 6.666666666666667]"
6889,asR9FVd4eL,5.75,Accept (Poster),6.0,"[5.75, 6.0]"
6890,atXCzVSXTJ,5.0,Accept (Poster),6.5,"[5.0, 6.5]"
6891,auZZ2gN0ZN,7.5,Accept (Spotlight),7.5,"[7.5, 7.5]"
6892,aucMP9hGYv,6.25,Accept (Poster),6.5,"[6.25, 6.5]"
6893,aueXfY0Clv,7.0,Accept (Poster),6.6,"[6.6, 7.0]"
6894,avNVrQ8D2v,5.5,Withdrawn,5.0,"[5.0, 5.5]"
6895,avSocG0oFA,6.5,Accept (Spotlight),7.5,"[6.5, 7.5]"
6896,avlfmW32qO,5.75,Reject,5.0,"[5.0, 5.75]"
6897,aw2Jc5DFZC,4.75,Reject,4.25,"[4.25, 4.75]"
6898,awReGYZaGl,5.5,Withdrawn,4.75,"[4.75, 5.5]"
6899,awWiNvQwf3,5.5,Accept (Poster),7.0,"[5.5, 7.0]"
6900,awtd0XhzKQ,5.75,Reject,5.75,"[5.75, 5.75]"
6901,awuw503LzY,5.25,Withdrawn,4.0,"[4.0, 5.25]"
6902,awvJBtB2op,7.25,Accept (Spotlight),7.5,"[7.25, 7.5]"
6903,awz1JPyXNK,5.666666666666667,Accept (Poster),6.0,"[5.666666666666667, 6.0]"
6904,ax4ZOytBV2,4.75,Withdrawn,4.5,"[4.5, 4.75]"
6905,axUf8BOjnH,6.25,Accept (Poster),6.5,"[6.25, 6.5]"
6906,axyvTIt4bU,5.0,Withdrawn,4.2,"[4.2, 5.0]"
6907,ayPfZIkovt,5.0,Reject,4.25,"[4.25, 5.0]"
6908,ayT4e9C3Gd,5.75,Reject,5.25,"[5.25, 5.75]"
6909,ayUh0A6LIJ,6.0,Reject,5.25,"[5.25, 6.0]"
6910,ayZsi8YA7h,5.75,Reject,5.25,"[5.25, 5.75]"
6911,aya06N6R4W,4.75,Reject,4.25,"[4.25, 4.75]"
6912,ayg1PztmXP,5.0,Reject,5.5,"[5.0, 5.5]"
6913,aygBjpMdan,5.25,Withdrawn,4.25,"[4.25, 5.25]"
6914,ayupWYA1qD,4.0,Withdrawn,3.5,"[3.5, 4.0]"
6915,az5WtGe48n,5.6,Reject,5.2,"[5.2, 5.6]"
6916,azQiiSWrtx,6.0,Withdrawn,5.25,"[5.25, 6.0]"
6917,b0WpXBABdu,6.25,Accept (Poster),6.25,"[6.25, 6.25]"
6918,b0qxhCaKIY,5.0,Withdrawn,3.6666666666666665,"[3.6666666666666665, 5.0]"
6919,b10lRabU9W,5.75,Accept (Poster),6.25,"[5.75, 6.25]"
6920,b1CVu9l5GO,6.0,Accept (Poster),7.0,"[6.0, 7.0]"
6921,b1ivBPLb1n,6.5,Accept (Poster),5.75,"[5.75, 6.5]"
6922,b1vVm6Ldrd,5.2,Withdrawn,3.0,"[3.0, 5.2]"
6923,b20VK2GnSs,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
6924,b24n2LS2BJ,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
6925,b2FFWnwZxl,4.2,Withdrawn,3.4,"[3.4, 4.2]"
6926,b2LklBgdcL,4.0,Withdrawn,3.5,"[3.5, 4.0]"
6927,b2fhCbhe62,5.75,Reject,5.25,"[5.25, 5.75]"
6928,b2oLgk5XRE,5.25,Reject,4.0,"[4.0, 5.25]"
6929,b39J2X4rjT,5.5,Withdrawn,6.0,"[5.5, 6.0]"
6930,b3CzCCCILJ,5.333333333333333,Accept (Poster),6.0,"[5.333333333333333, 6.0]"
6931,b3VzHRXrXh,4.0,Reject,3.5,"[3.5, 4.0]"
6932,b42wmsdwmB,5.6,Accept (Poster),6.4,"[5.6, 6.4]"
6933,b4A20ODZBq,5.75,Reject,5.5,"[5.5, 5.75]"
6934,b4b6rERW4G,5.25,Reject,4.75,"[4.75, 5.25]"
6935,b57IG6N20B,6.2,Accept (Poster),6.6,"[6.2, 6.6]"
6936,b5CEjE4zyL,4.75,Reject,6.0,"[4.75, 6.0]"
6937,b5MCteb3w7,5.0,Reject,4.75,"[4.75, 5.0]"
6938,b5lXUwZiD3,5.5,Reject,5.25,"[5.25, 5.5]"
6939,b67pPmHBJd,4.8,Withdrawn,4.2,"[4.2, 4.8]"
6940,b6juTJZ1I9,5.25,Reject,5.0,"[5.0, 5.25]"
6941,b77ML9nALL,4.75,Reject,4.75,"[4.75, 4.75]"
6942,b7HOhqXiZs,3.4,Withdrawn,2.6,"[2.6, 3.4]"
6943,b7ROBvgNkE,6.25,Withdrawn,6.25,"[6.25, 6.25]"
6944,b87H1A3sxm,5.5,Withdrawn,5.75,"[5.5, 5.75]"
6945,b89OyrljJD,4.666666666666667,Withdrawn,3.6666666666666665,"[3.6666666666666665, 4.666666666666667]"
6946,b8eEutZlPb,5.75,Reject,5.75,"[5.75, 5.75]"
6947,b9Ne5lHJ8Y,4.2,Reject,3.4,"[3.4, 4.2]"
6948,b9VSMQZl0j,6.2,Reject,6.6,"[6.2, 6.6]"
6949,b9ZG7cI8ic,5.25,Withdrawn,4.25,"[4.25, 5.25]"
6950,b9dBNNeDd3,5.4,Reject,4.6,"[4.6, 5.4]"
6951,b9qIPrOfCw,5.333333333333333,Withdrawn,5.0,"[5.0, 5.333333333333333]"
6952,b9rpcQxm5P,5.666666666666667,Reject,5.666666666666667,"[5.666666666666667, 5.666666666666667]"
6953,b9w9b6naQG,6.0,Reject,5.0,"[5.0, 6.0]"
6954,bAFVlpFQvT,6.75,Accept (Poster),6.75,"[6.75, 6.75]"
6955,bAdSmSR10C,6.0,Reject,5.5,"[5.5, 6.0]"
6956,bB0OKNpznp,5.4,Accept (Poster),6.0,"[5.4, 6.0]"
6957,bBNUiErs26,5.2,Accept (Poster),5.6,"[5.2, 5.6]"
6958,bBUhlynfRX,3.6666666666666665,Reject,3.0,"[3.0, 3.6666666666666665]"
6959,bBoetBIN2R,5.75,Accept (Poster),6.25,"[5.75, 6.25]"
6960,bC8oHmcB4X,4.0,Withdrawn,3.5,"[3.5, 4.0]"
6961,bCi3Jz0q02,5.25,Reject,5.0,"[5.0, 5.25]"
6962,bDPL0ohHBa,5.2,Withdrawn,5.6,"[5.2, 5.6]"
6963,bDt5qc7TfO,5.25,Accept (Poster),6.0,"[5.25, 6.0]"
6964,bESxQeXTlo,4.333333333333333,Withdrawn,3.0,"[3.0, 4.333333333333333]"
6965,bEbQBiMpUI,5.4,Reject,5.4,"[5.4, 5.4]"
6966,bEgDEyy2Yk,2.0,Reject,1.0,"[1.0, 2.0]"
6967,bEqI61iBue,5.0,Accept (Poster),5.666666666666667,"[5.0, 5.666666666666667]"
6968,bEvI30Hb2W,4.25,Reject,3.0,"[3.0, 4.25]"
6969,bFHR8hNk4I,5.666666666666667,Accept (Poster),6.333333333333333,"[5.666666666666667, 6.333333333333333]"
6970,bFYST1MaGh,5.75,Reject,5.25,"[5.25, 5.75]"
6971,bG61JDN4E8,5.5,Reject,5.0,"[5.0, 5.5]"
6972,bGGMLWAGMc,5.333333333333333,Reject,5.5,"[5.333333333333333, 5.5]"
6973,bGkPZtisSm,5.25,Reject,5.25,"[5.25, 5.25]"
6974,bHNVmLDtFo,5.0,Withdrawn,4.0,"[4.0, 5.0]"
6975,bHY0Uypoh9,4.75,Withdrawn,4.25,"[4.25, 4.75]"
6976,bI3fcTsKW4,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
6977,bIf1YXztnD,5.333333333333333,Reject,5.333333333333333,"[5.333333333333333, 5.333333333333333]"
6978,bIlnpVM4bc,6.666666666666667,Accept (Poster),6.666666666666667,"[6.666666666666667, 6.666666666666667]"
6979,bIoWuzFm6r,4.75,Reject,4.75,"[4.75, 4.75]"
6980,bIup4xWg9K,6.0,Reject,6.0,"[6.0, 6.0]"
6981,bJ33TvbJW0,4.4,Withdrawn,4.4,"[4.4, 4.4]"
6982,bJLO9S6XOj,5.0,Reject,5.428571428571429,"[5.0, 5.428571428571429]"
6983,bKAqK7Bh7n,4.6,Reject,5.2,"[4.6, 5.2]"
6984,bKCc3USOyv,4.25,Withdrawn,3.75,"[3.75, 4.25]"
6985,bKQJzuBSRJ,6.75,Reject,6.0,"[6.0, 6.75]"
6986,bKswCSYkKq,5.0,Withdrawn,3.0,"[3.0, 5.0]"
6987,bMC1t7eLRc,5.75,Accept (Spotlight),6.5,"[5.75, 6.5]"
6988,bMvqccRmKD,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
6989,bNVbOS3lrl,5.8,Accept (Poster),6.2,"[5.8, 6.2]"
6990,bO31lfEdos,5.0,Reject,5.0,"[5.0, 5.0]"
6991,bOhr1iVee5,5.25,Withdrawn,5.25,"[5.25, 5.25]"
6992,bOjmeZkmxI,4.75,Reject,4.5,"[4.5, 4.75]"
6993,bOoHGBwFoo,4.5,Withdrawn,4.5,"[4.5, 4.5]"
6994,bOpHCZNRPQ,4.75,Withdrawn,3.0,"[3.0, 4.75]"
6995,bPO4jLOTGG,5.0,Withdrawn,3.6666666666666665,"[3.6666666666666665, 5.0]"
6996,bQ0sbMLYFj,5.0,Withdrawn,4.5,"[4.5, 5.0]"
6997,bR1J7SpzrD,5.5,Accept (Poster),6.75,"[5.5, 6.75]"
6998,bRMfqThoVC,5.0,Reject,4.75,"[4.75, 5.0]"
6999,bRa4JLPzii,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
7000,bRfVj0Sh88,5.0,Withdrawn,4.333333333333333,"[4.333333333333333, 5.0]"
7001,bRqaHn3J5I,4.75,Accept (Poster),5.75,"[4.75, 5.75]"
7002,bS76qaGbel,5.666666666666667,Reject,5.666666666666667,"[5.666666666666667, 5.666666666666667]"
7003,bSSFERgkFn,3.25,Reject,3.75,"[3.25, 3.75]"
7004,bSq0XGS3kW,5.5,Accept (Poster),5.0,"[5.0, 5.5]"
7005,bSzygH9bYg,4.333333333333333,Withdrawn,4.333333333333333,"[4.333333333333333, 4.333333333333333]"
7006,bT2iAIYFAg,5.0,Reject,4.5,"[4.5, 5.0]"
7007,bTi6usR2hF,5.333333333333333,Withdrawn,5.333333333333333,"[5.333333333333333, 5.333333333333333]"
7008,bU0JMHJ8zL,4.0,Withdrawn,2.5,"[2.5, 4.0]"
7009,bU1JOvdXXK,5.666666666666667,Accept (Poster),6.0,"[5.666666666666667, 6.0]"
7010,bVBLqKoiJ1,5.0,Withdrawn,4.0,"[4.0, 5.0]"
7011,bVTM2QKYuA,6.25,Accept (Oral),6.75,"[6.25, 6.75]"
7012,bVdcAZAW2h,5.0,Reject,5.0,"[5.0, 5.0]"
7013,bW9fGYo44s,6.333333333333333,Accept (Spotlight),7.333333333333333,"[6.333333333333333, 7.333333333333333]"
7014,bWT6OBJ71x,5.0,Reject,4.4,"[4.4, 5.0]"
7015,bWTuOf7ZDR,5.0,Reject,5.5,"[5.0, 5.5]"
7016,bWc6O8QSyp,4.4,Withdrawn,4.2,"[4.2, 4.4]"
7017,bWz8aOPwsJ,4.25,Reject,3.75,"[3.75, 4.25]"
7018,bYsieh8LE2,4.666666666666667,Withdrawn,3.6666666666666665,"[3.6666666666666665, 4.666666666666667]"
7019,baNW94qdsU,5.0,Withdrawn,4.0,"[4.0, 5.0]"
7020,baONCWMQ0r,4.75,Reject,5.75,"[4.75, 5.75]"
7021,baQ0ICrnCR,4.75,Reject,4.25,"[4.25, 4.75]"
7022,baSU1eVLwS,6.333333333333333,Reject,4.666666666666667,"[4.666666666666667, 6.333333333333333]"
7023,bb2Cm6Xn6d,5.25,Reject,5.5,"[5.25, 5.5]"
7024,bbVH40jy7f,5.25,Withdrawn,5.25,"[5.25, 5.25]"
7025,bc2H72hGxB,6.0,Accept (Poster),6.8,"[6.0, 6.8]"
7026,bc3sUsS6ck,6.25,Accept (Poster),5.75,"[5.75, 6.25]"
7027,bcTjW5kS4W,6.25,Accept (Spotlight),7.5,"[6.25, 7.5]"
7028,bcynT7s2du,5.0,Accept (Poster),6.333333333333333,"[5.0, 6.333333333333333]"
7029,bdFzyzf4Qx,3.0,Reject,3.0,"[3.0, 3.0]"
7030,bdHjLCcMSP,5.5,Reject,5.5,"[5.5, 5.5]"
7031,be0sdRYSlH,5.333333333333333,Reject,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
7032,beAlX6RjsW,5.333333333333333,Reject,6.333333333333333,"[5.333333333333333, 6.333333333333333]"
7033,bePaRx0otZ,4.8,Accept (Poster),6.0,"[4.8, 6.0]"
7034,bew8KfCw7g,5.0,Reject,4.333333333333333,"[4.333333333333333, 5.0]"
7035,bfI8cp8qmk,5.25,Accept (Poster),6.25,"[5.25, 6.25]"
7036,bfZyAJ9ZAH,5.5,Withdrawn,4.5,"[4.5, 5.5]"
7037,bfa58H1nQ8,6.0,Accept (Poster),5.666666666666667,"[5.666666666666667, 6.0]"
7038,bfy5A3vCt7,4.8,Withdrawn,3.8,"[3.8, 4.8]"
7039,bgcdO9lmug,4.5,Reject,4.0,"[4.0, 4.5]"
7040,bgk4O69SoL,5.25,Reject,5.0,"[5.0, 5.25]"
7041,bgpNJBD6Va,5.333333333333333,Accept (Poster),5.0,"[5.0, 5.333333333333333]"
7042,bhD0EQWNut,5.333333333333333,Reject,5.333333333333333,"[5.333333333333333, 5.333333333333333]"
7043,bhK7U37VW8,6.166666666666667,Accept (Spotlight),7.166666666666667,"[6.166666666666667, 7.166666666666667]"
7044,bhOysNJvWm,5.666666666666667,Accept (Poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
7045,bhUIoQ61pA,5.0,Reject,5.0,"[5.0, 5.0]"
7046,bj9P8nt5hp,5.75,Withdrawn,5.0,"[5.0, 5.75]"
7047,bjMi9ux50f,5.0,Reject,4.666666666666667,"[4.666666666666667, 5.0]"
7048,bjcsVLoHYs,5.25,Accept (Poster),6.5,"[5.25, 6.5]"
7049,bjkQTInGes,5.0,Withdrawn,5.0,"[5.0, 5.0]"
7050,bjxuqI4KwU,6.75,Accept (Spotlight),7.5,"[6.75, 7.5]"
7051,blNaExRx7Q,5.285714285714286,Reject,5.571428571428571,"[5.285714285714286, 5.571428571428571]"
7052,blSYKTWurU,4.25,Reject,4.0,"[4.0, 4.25]"
7053,blgJ4g00rC,5.25,Withdrawn,5.5,"[5.25, 5.5]"
7054,blwWIKpwpL,6.0,Reject,5.5,"[5.5, 6.0]"
7055,bmbRCRiNDu,4.75,Accept (Poster),4.75,"[4.75, 4.75]"
7056,bmrYu2Ekdz,6.0,Accept (Poster),6.5,"[6.0, 6.5]"
7057,bnINPG5A32,7.0,Accept (Oral),8.0,"[7.0, 8.0]"
7058,bnJgzAQjWf,5.4,Accept (Poster),6.2,"[5.4, 6.2]"
7059,bnmhMxz7PO,5.333333333333333,Withdrawn,4.333333333333333,"[4.333333333333333, 5.333333333333333]"
7060,bnpeTgh29E,5.5,Reject,3.75,"[3.75, 5.5]"
7061,bntJK4NyIW,2.5,Withdrawn,2.0,"[2.0, 2.5]"
7062,bo36dzafRN,5.25,Reject,5.25,"[5.25, 5.25]"
7063,bowetgeOMw,4.75,Reject,4.25,"[4.25, 4.75]"
7064,boz4LIvv3f,5.0,Reject,5.5,"[5.0, 5.5]"
7065,bpSN5YfSSZ,4.75,Withdrawn,3.5,"[3.5, 4.75]"
7066,bpdIZTIVq8,5.0,Reject,4.5,"[4.5, 5.0]"
7067,bppG9srkpR,4.2,Reject,3.6,"[3.6, 4.2]"
7068,bprVvbmL6T,4.75,Withdrawn,4.0,"[4.0, 4.75]"
7069,bqUsdBeRjQ,5.5,Reject,4.5,"[4.5, 5.5]"
7070,bqf0aCF3Dd,6.0,Accept (Poster),6.0,"[6.0, 6.0]"
7071,bqoHdVMIbt,6.75,Accept (Poster),7.0,"[6.75, 7.0]"
7072,bqv7M0wc4x,5.25,Accept (Poster),5.5,"[5.25, 5.5]"
7073,br4H61LOoI,6.0,Accept (Poster),5.75,"[5.75, 6.0]"
7074,br8YB7KMug,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
7075,breVfEOZLv,4.5,Withdrawn,4.25,"[4.25, 4.5]"
7076,bsFWJ0Kget,6.25,Accept (Poster),6.25,"[6.25, 6.25]"
7077,bsXxNkhvm6,3.0,Withdrawn,2.6,"[2.6, 3.0]"
7078,bsnRUkVn63,5.2,Accept (Poster),6.0,"[5.2, 6.0]"
7079,bsr78Cj2H7,4.25,Withdrawn,4.0,"[4.0, 4.25]"
7080,btaxn8Xce6,6.0,Reject,5.333333333333333,"[5.333333333333333, 6.0]"
7081,btmHUbrfVj,5.25,Reject,4.0,"[4.0, 5.25]"
7082,btqz4vMrUE,4.75,Withdrawn,3.75,"[3.75, 4.75]"
7083,burz7mU0YD,4.0,Withdrawn,3.5,"[3.5, 4.0]"
7084,buxFBI6GG4,5.75,Accept (Poster),5.75,"[5.75, 5.75]"
7085,bw9bvwVwMH,5.8,Reject,6.0,"[5.8, 6.0]"
7086,bwJxUB0y46,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
7087,bwOndfohRK,5.75,Accept (Poster),6.0,"[5.75, 6.0]"
7088,bwVV0rHwrb,4.5,Withdrawn,4.5,"[4.5, 4.5]"
7089,bwgihJSDGg,4.75,Withdrawn,4.75,"[4.75, 4.75]"
7090,bwhI6bCGY1,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
7091,bwhLqFjsxd,4.0,Reject,3.6666666666666665,"[3.6666666666666665, 4.0]"
7092,bx0IbCcBvO,5.25,Withdrawn,4.0,"[4.0, 5.25]"
7093,bxqfyKl4lQ,4.75,Reject,5.25,"[4.75, 5.25]"
7094,byIsedbVo5,4.0,Reject,4.25,"[4.0, 4.25]"
7095,bykD2108Qv,4.5,Reject,4.0,"[4.0, 4.5]"
7096,byofn4HN8F,5.666666666666667,Withdrawn,6.666666666666667,"[5.666666666666667, 6.666666666666667]"
7097,bzB7OIbITu,6.25,Reject,5.0,"[5.0, 6.25]"
7098,bztzb1fyhv,5.25,Withdrawn,5.25,"[5.25, 5.25]"
7099,c01YB8pF0s,5.5,Accept (Poster),5.5,"[5.5, 5.5]"
7100,c0KPBFtGIy,4.0,Reject,4.75,"[4.0, 4.75]"
7101,c0PnZCNY2N,5.5,Withdrawn,4.75,"[4.75, 5.5]"
7102,c1Ng0f8ivn,5.75,Accept (Poster),6.0,"[5.75, 6.0]"
7103,c1RhJVTPwT,5.5,Accept (Poster),6.5,"[5.5, 6.5]"
7104,c1Vn1RpB64,5.75,Reject,5.75,"[5.75, 5.75]"
7105,c2C2NQKjZw,5.0,Reject,4.25,"[4.25, 5.0]"
7106,c2NSfbKGOc,5.0,Reject,4.25,"[4.25, 5.0]"
7107,c2OtbtZXFC,5.25,Withdrawn,4.75,"[4.75, 5.25]"
7108,c3i8uRSE9h,5.25,Withdrawn,3.75,"[3.75, 5.25]"
7109,c3rfGbXMBE,4.5,Withdrawn,3.5,"[3.5, 4.5]"
7110,c4498OydLP,4.6,Withdrawn,4.6,"[4.6, 4.6]"
7111,c4Nh4A8Xn5,5.0,Reject,5.0,"[5.0, 5.0]"
7112,c4OGMNyzPT,6.25,Accept (Poster),6.5,"[6.25, 6.5]"
7113,c4w1TqcSi0,5.5,Reject,5.5,"[5.5, 5.5]"
7114,c4w7WVs1z7,4.75,Reject,4.75,"[4.75, 4.75]"
7115,c4wEKJOjY3,5.25,Accept (Poster),5.0,"[5.0, 5.25]"
7116,c54apoozCS,6.0,Accept (Poster),6.25,"[6.0, 6.25]"
7117,c5JZEPyFUE,5.75,Accept (Poster),6.5,"[5.75, 6.5]"
7118,c5boBrSTKj,5.0,Reject,5.666666666666667,"[5.0, 5.666666666666667]"
7119,c61unr33XA,5.25,Accept (Poster),7.0,"[5.25, 7.0]"
7120,c6TDOPEQ0e,5.25,Reject,5.75,"[5.25, 5.75]"
7121,c6hGb8IsRN,5.0,Reject,4.25,"[4.25, 5.0]"
