,paper_id,adjusted_score,decision,rating,subjectivity_interval
2093,UTrIEHobXI,6.0,Accept (poster),6.2,"[6.0, 6.2]"
2094,UTwuDTpdNO,5.8,Reject,5.0,"[5.0, 5.8]"
2095,UVAq3uJ0gc,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2096,UVjuYBSbCN,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2097,UWUUVKtKeu,6.0,Accept (poster),5.25,"[5.25, 6.0]"
2098,UXEo3uNNIX,5.8,Accept (poster),5.6,"[5.6, 5.8]"
2099,UXuBzWoZGK,5.5,Accept (poster),6.25,"[5.5, 6.25]"
2100,UZIHW8eFRp,5.5,Accept (poster),5.75,"[5.5, 5.75]"
2101,UaJErAOssN,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
2102,UahrHR5HQh,6.333333333333333,Accept (poster),6.0,"[6.0, 6.333333333333333]"
2103,UcdaNf2PKL,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2104,UdXE5V2d0O,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2105,UddVRqTrjt,6.333333333333333,Accept (poster),7.0,"[6.333333333333333, 7.0]"
2106,UdxpjKO2F9,6.0,Accept (oral),6.5,"[6.0, 6.5]"
2107,UekHycx0lz,6.0,Accept (poster),5.25,"[5.25, 6.0]"
2108,UfLH4T676K,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2109,Ugr0yPzY71,5.4,Accept (poster),5.6,"[5.4, 5.6]"
2110,UiQkFXLfbu,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2111,UixTytSVOl,5.333333333333333,Accept (poster),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
2112,Ujo8V7iXmR,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2113,UkauUrTbxx,5.75,Accept (poster),5.25,"[5.25, 5.75]"
2114,UkxJd64mki,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2115,Ul3lDYo3XQ,6.0,Accept (poster),5.5,"[5.5, 6.0]"
2116,UmW9BYj761,5.25,Accept (poster),5.5,"[5.25, 5.5]"
2117,UoxuaOGV6B,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2118,UqvAFl0lkT,5.5,Reject,4.5,"[4.5, 5.5]"
2119,UqvEHAnCJC,5.25,Accept (poster),5.5,"[5.25, 5.5]"
2120,Ur00BNk1v2,5.333333333333333,Accept (spotlight),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
2121,Ur9f4hNIpN,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2122,UtTjgMDTFO,5.5,Accept (poster),5.25,"[5.25, 5.5]"
2123,UtbjD5LGnC,5.666666666666667,Accept (poster),6.333333333333333,"[5.666666666666667, 6.333333333333333]"
2124,UuiZEOVtHx,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2125,UvbpbEhGaw,6.5,Accept (poster),6.0,"[6.0, 6.5]"
2126,Uw2eJOI822,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2127,UwvjJZWjPT,6.25,Accept (poster),6.25,"[6.25, 6.25]"
2128,Uymv9ThB50,6.25,Accept (poster),4.75,"[4.75, 6.25]"
2129,Uz804qLJT2,6.0,Accept (poster),5.75,"[5.75, 6.0]"
2130,V0JvwCQlJe,5.666666666666667,Accept (poster),6.666666666666667,"[5.666666666666667, 6.666666666666667]"
2131,V0oJaLqY4E,6.25,Accept (oral),6.75,"[6.25, 6.75]"
2132,V2MBWYXp63,6.25,Accept (poster),6.0,"[6.0, 6.25]"
2133,V2e0A2XIPF,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2134,V3QZCM1AQv,6.75,Accept (poster),6.75,"[6.75, 6.75]"
2135,V42zfM2GXw,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2136,V4tzn87DtN,6.0,Accept (poster),6.25,"[6.0, 6.25]"
2137,V5Sbh42uDe,5.0,Reject,5.0,"[5.0, 5.0]"
2138,V6hrg4O9gg,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2139,V6qdb1AgsM,6.0,Accept (poster),6.2,"[6.0, 6.2]"
2140,V6w7keoTqn,6.5,Accept (poster),6.25,"[6.25, 6.5]"
2141,V75gAxpW40,6.25,Accept (poster),6.5,"[6.25, 6.5]"
2142,V8HVsyTSu6,5.333333333333333,Accept (poster),6.0,"[5.333333333333333, 6.0]"
2143,VD3lb3XWqa,4.5,Reject,3.25,"[3.25, 4.5]"
2144,VDPZe0NbpE,6.2,Accept (poster),6.2,"[6.2, 6.2]"
2145,VFRyS7Wx08,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2146,VFpXYBqMSU,6.25,Accept (spotlight),6.5,"[6.25, 6.5]"
2147,VFqzxhINFU,6.5,Accept (spotlight),7.0,"[6.5, 7.0]"
2148,VHva3d836i,5.5,Accept (poster),4.75,"[4.75, 5.5]"
2149,VIlyDguGEz,6.0,Accept (poster),6.25,"[6.0, 6.25]"
2150,VIqQSFNjyP,6.0,Accept (poster),5.333333333333333,"[5.333333333333333, 6.0]"
2151,VJMYOfJVC2,6.0,Accept (poster),6.75,"[6.0, 6.75]"
2152,VKKY3Uv7vi,5.75,Accept (spotlight),6.75,"[5.75, 6.75]"
2153,VKt0K3iOmO,6.8,Accept (poster),7.2,"[6.8, 7.2]"
2154,VLQYtVMTYz,6.5,Accept (poster),6.75,"[6.5, 6.75]"
2155,VLw8ZyKfcm,5.25,Accept (poster),5.5,"[5.25, 5.5]"
2156,VMiLdBkCJM,5.0,Accept (poster),5.25,"[5.0, 5.25]"
2157,VMsHnv8cVs,6.0,Accept (spotlight),6.2,"[6.0, 6.2]"
2158,VNBIF0gmkb,6.4,Accept (spotlight),6.6,"[6.4, 6.6]"
2159,VNbQbv658b,5.666666666666667,Accept (poster),5.333333333333333,"[5.333333333333333, 5.666666666666667]"
2160,VNmi0FHn6Z,5.25,Accept (poster),5.75,"[5.25, 5.75]"
2161,VOVyeOzZx0,6.25,Accept (poster),6.25,"[6.25, 6.25]"
2162,VPSx3n6ICE,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2163,VQyb9LKmUH,5.666666666666667,Accept (poster),6.666666666666667,"[5.666666666666667, 6.666666666666667]"
2164,VR2RdSxtzs,5.25,Accept (poster),5.5,"[5.25, 5.5]"
2165,VRRvJnxgQe,4.75,Accept (poster),5.0,"[4.75, 5.0]"
2166,VSz9na5Jtl,5.5,Accept (poster),5.25,"[5.25, 5.5]"
2167,VTJvTa41D0,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
2168,VTcGX5HO19,5.5,Reject,5.25,"[5.25, 5.5]"
2169,VUBtAcQN44,5.25,Accept (poster),5.75,"[5.25, 5.75]"
2170,VUWvVvNi6r,5.8,Accept (poster),6.0,"[5.8, 6.0]"
2171,VUgXAWOCQz,6.0,Accept (poster),5.75,"[5.75, 6.0]"
2172,VUuOsBrqaw,6.0,Accept (poster),6.2,"[6.0, 6.2]"
2173,VVd3iOKPMJ,5.75,Accept (poster),4.75,"[4.75, 5.75]"
2174,VWf6ZVx5S2,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
2175,VXJVNdmXO4,6.5,Accept (poster),6.75,"[6.5, 6.75]"
2176,VXxj3XZ1X8,6.75,Accept (spotlight),7.25,"[6.75, 7.25]"
2177,VZQmIoDGBG,6.0,Accept (poster),5.333333333333333,"[5.333333333333333, 6.0]"
2178,VaJ4XOW7Ey,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
2179,VaLAWrLHJv,5.666666666666667,Accept (poster),6.0,"[5.666666666666667, 6.0]"
2180,VaXnxQ3UKo,5.6,Accept (poster),4.6,"[4.6, 5.6]"
2181,VajjTXRj6J,5.666666666666667,Reject,6.0,"[5.666666666666667, 6.0]"
2182,VazkRbCGxt,5.25,Accept (poster),5.75,"[5.25, 5.75]"
2183,VcPtU8e6yK,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2184,Vhh7ONtfvV,5.8,Accept (poster),5.6,"[5.6, 5.8]"
2185,Vi8AepAXGy,7.0,Accept (oral),7.0,"[7.0, 7.0]"
2186,ViTUlZvPDu,5.8,Accept (poster),5.4,"[5.4, 5.8]"
2187,VikufBLOW1,6.25,Accept (poster),6.75,"[6.25, 6.75]"
2188,Vn0FWRImra,5.8,Accept (poster),5.6,"[5.6, 5.8]"
2189,VpINEEVLX0,6.25,Accept (poster),5.5,"[5.5, 6.25]"
2190,VpuOuZOVhP,5.75,Accept (poster),6.25,"[5.75, 6.25]"
2191,Vq2kzpig8v,5.75,Accept (poster),5.25,"[5.25, 5.75]"
2192,VqFz7iTGcl,6.5,Accept (poster),7.0,"[6.5, 7.0]"
2193,VqkAKQibpq,7.6,Accept (poster),7.4,"[7.4, 7.6]"
2194,VqxODXhU4k,6.0,Accept (poster),6.5,"[6.0, 6.5]"
2195,VrVx83BkQX,6.2,Accept (poster),6.4,"[6.2, 6.4]"
2196,Vtxy8wFpTj,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2197,Vvcnqs8091,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
2198,Vw1V9AgPXW,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2199,VwUTz2pOnD,5.666666666666667,Accept (poster),6.0,"[5.666666666666667, 6.0]"
2200,Vxijl0IOId,6.75,Accept (spotlight),6.0,"[6.0, 6.75]"
2201,VywZsAGhp0,6.5,Accept (poster),6.0,"[6.0, 6.5]"
2202,VzOgnDJMgh,6.25,Accept (poster),6.5,"[6.25, 6.5]"
2203,VzoyBrqJ4O,5.4,Accept (poster),5.2,"[5.2, 5.4]"
2204,W0okTgsPvM,5.0,Accept (poster),4.5,"[4.5, 5.0]"
2205,W0wq9njGHi,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2206,W2qGSMl2Uu,6.0,Accept (poster),5.25,"[5.25, 6.0]"
2207,W3Dx1TGW3f,5.5,Accept (poster),6.0,"[5.5, 6.0]"
2208,W433RI0VU4,5.0,Accept (poster),4.75,"[4.75, 5.0]"
2209,W4pIBQ7bAI,5.5,Accept (poster),6.25,"[5.5, 6.25]"
2210,W5U3XB1C11,5.25,Accept (poster),5.75,"[5.25, 5.75]"
2211,W89fKKP2AO,5.8,Accept (poster),5.8,"[5.8, 5.8]"
2212,W8rFsaKr4m,6.5,Accept (spotlight),6.25,"[6.25, 6.5]"
2213,WAT3qu737X,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
2214,WAiqLGfqX6,5.25,Accept (poster),6.0,"[5.25, 6.0]"
2215,WBLPlszJI5,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2216,WCc440cUhX,5.333333333333333,Accept (poster),6.0,"[5.333333333333333, 6.0]"
2217,WCnJmb7cv1,5.8,Accept (poster),5.4,"[5.4, 5.8]"
2218,WDX45LNZXE,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2219,WEf2LT8NtY,6.333333333333333,Accept (poster),5.666666666666667,"[5.666666666666667, 6.333333333333333]"
2220,WEoOreP0n5,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
2221,WEs4WMzndY,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
2222,WFbZusv14E,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
2223,WH5blx5tZ1,6.25,Accept (poster),6.0,"[6.0, 6.25]"
2224,WI2VpcBdnd,5.166675,Accept (poster),5.25,"[5.166675, 5.25]"
2225,WILLwyVmP8,5.25,Accept (poster),5.25,"[5.25, 5.25]"
2226,WJ04ZX8txM,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2227,WJAiaslhin,5.25,Accept (poster),5.75,"[5.25, 5.75]"
2228,WK2KxPAMQv,6.0,Accept (poster),6.4,"[6.0, 6.4]"
2229,WKTNdU155n,6.0,Accept (poster),6.75,"[6.0, 6.75]"
2230,WOBhJs9gqU,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
2231,WPPC7FHtaM,5.6,Accept (poster),5.6,"[5.6, 5.6]"
2232,WPxa6OcIdg,5.5,Accept (poster),5.75,"[5.5, 5.75]"
2233,WRCFuoiz1h,5.75,Accept (poster),6.25,"[5.75, 6.25]"
2234,WRd9LCbvxN,5.75,Accept (poster),5.25,"[5.25, 5.75]"
2235,WSsht66fbC,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2236,WSu1PPi2UP,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2237,WTLvXdzhmP,6.6,Accept (spotlight),7.2,"[6.6, 7.2]"
2238,WXqukapoa7,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2239,WY3xgXIZUR,6.25,Accept (poster),5.25,"[5.25, 6.25]"
2240,Wc0vlQuoLb,5.75,Accept (poster),5.0,"[5.0, 5.75]"
2241,WcIeEtY3AG,5.5,Accept (poster),5.0,"[5.0, 5.5]"
2242,WcmqdY2AKu,5.6,Accept (poster),6.2,"[5.6, 6.2]"
2243,Wd1DFLUp1M,6.0,Accept (poster),6.75,"[6.0, 6.75]"
2244,WdMhbqCoqW,5.25,Accept (poster),5.0,"[5.0, 5.25]"
2245,WeoNd6PRqS,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2246,WfpvtH7oC1,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2247,WftaVkL6G2,5.5,Accept (poster),5.75,"[5.5, 5.75]"
2248,Wh9ssqlCNg,5.25,Accept (poster),4.5,"[4.5, 5.25]"
2249,WhE4C4fLbE,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2250,Wl2optQcng,5.4,Accept (poster),5.4,"[5.4, 5.4]"
2251,Wmodg5UiEd,5.75,Reject,5.75,"[5.75, 5.75]"
2252,WoEXVQcHFw,5.5,Accept (poster),6.0,"[5.5, 6.0]"
2253,WoKtFJf9VG,6.5,Accept (poster),6.25,"[6.25, 6.5]"
2254,Woiqqi5bYV,5.8,Accept (spotlight),6.0,"[5.8, 6.0]"
2255,WpEaUIBIWH,6.0,Reject,6.0,"[6.0, 6.0]"
2256,WpPNVPAEyv,6.25,Accept (spotlight),7.0,"[6.25, 7.0]"
2257,Wq6aY6fC2H,5.5,Accept (poster),5.75,"[5.5, 5.75]"
2258,WqNfihAcu5,5.5,Accept (poster),6.5,"[5.5, 6.5]"
2259,WukSyFSzDt,6.0,Accept (spotlight),6.8,"[6.0, 6.8]"
2260,WvWS8goWyR,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2261,WvoKwq12x5,6.166666666666667,Accept (poster),5.833333333333333,"[5.833333333333333, 6.166666666666667]"
2262,WxLVYZbIew,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
2263,WxW4nZMD3D,5.25,Reject,4.5,"[4.5, 5.25]"
2264,Wxc6KvQgLq,5.0,Accept (poster),4.75,"[4.75, 5.0]"
2265,Wy9UgrMwD0,5.666666666666667,Accept (poster),5.5,"[5.5, 5.666666666666667]"
2266,WyQW4G57Zd,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2267,WyVTj77KEV,6.0,Accept (spotlight),7.0,"[6.0, 7.0]"
2268,Wyp8vsL9de,6.2,Accept (poster),6.4,"[6.2, 6.4]"
2269,X1QeUYBXke,6.25,Accept (poster),5.5,"[5.5, 6.25]"
2270,X2G7LA7Av9,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2271,X2UMdvcmMo,5.75,Accept (spotlight),6.0,"[5.75, 6.0]"
2272,X34GKv8sYT,6.25,Accept (poster),6.5,"[6.25, 6.5]"
2273,X3Aljulsw5,5.5,Accept (poster),6.0,"[5.5, 6.0]"
2274,X3oeoyJlMw,6.5,Accept (poster),6.0,"[6.0, 6.5]"
2275,X3ydKRcQr6,5.666666666666667,Accept (poster),4.333333333333333,"[4.333333333333333, 5.666666666666667]"
2276,X44OawAq7b,6.0,Accept (poster),6.25,"[6.0, 6.25]"
2277,X64IJvdftR,6.6,Accept (poster),7.0,"[6.6, 7.0]"
2278,X6rqEpbnj3,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2279,X9Fga52OOv,6.0,Accept (poster),5.75,"[5.75, 6.0]"
2280,XAKALzI3Gw,5.6,Accept (poster),5.6,"[5.6, 5.6]"
2281,XCkII8nCt3,6.25,Accept (spotlight),7.0,"[6.25, 7.0]"
2282,XEbPJUQzs3,6.0,Accept (poster),6.25,"[6.0, 6.25]"
2283,XErWgdxaFU,6.25,Accept (poster),6.0,"[6.0, 6.25]"
2284,XF1jpo5k6l,5.25,Accept (poster),6.5,"[5.25, 6.5]"
2285,XHCYZNmqnv,6.0,Accept (poster),6.25,"[6.0, 6.25]"
2286,XHTl2k1LYk,5.75,Accept (poster),4.75,"[4.75, 5.75]"
2287,XHWkHFWi3k,5.2,Accept (poster),5.4,"[5.2, 5.4]"
2288,XHdwlbNSVb,5.6,Accept (poster),5.6,"[5.6, 5.6]"
2289,XIScpCMUse,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2290,XIcBCBe6C3,5.25,Accept (poster),5.25,"[5.25, 5.25]"
2291,XKrSB5a79F,7.333333333333333,Accept (poster),7.333333333333333,"[7.333333333333333, 7.333333333333333]"
2292,XKvYcPPH5G,5.333333333333333,Accept (poster),5.333333333333333,"[5.333333333333333, 5.333333333333333]"
2293,XL9aaXl0u6,6.0,Accept (poster),6.75,"[6.0, 6.75]"
2294,XMQTNzlgTJ,5.6,Accept (poster),5.6,"[5.6, 5.6]"
2295,XNGsx3WCU9,5.5,Accept (poster),5.0,"[5.0, 5.5]"
2296,XNpVZ8E1tY,7.0,Accept (spotlight),7.0,"[7.0, 7.0]"
2297,XOVks7JHQA,6.25,Accept (poster),6.75,"[6.25, 6.75]"
2298,XPhSbybD73,6.0,Accept (poster),6.5,"[6.0, 6.5]"
2299,XRJXKBeeTD,6.25,Accept (poster),6.0,"[6.0, 6.25]"
2300,XRNN9i1xpi,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2301,XUAcPEaeBU,6.75,Accept (spotlight),7.25,"[6.75, 7.25]"
2302,XUL75cvHL5,5.5,Accept (spotlight),6.5,"[5.5, 6.5]"
2303,XVfevb9XFx,6.25,Accept (poster),6.25,"[6.25, 6.25]"
2304,XWlkhRn14K,5.75,Accept (poster),5.0,"[5.0, 5.75]"
2305,XWzw2dsjWd,6.25,Accept (poster),6.25,"[6.25, 6.25]"
2306,XXOMCwZ6by,5.0,Accept (poster),6.0,"[5.0, 6.0]"
2307,XXVfj4P8nr,5.0,Accept (poster),4.666666666666667,"[4.666666666666667, 5.0]"
2308,XY2qrq7cXM,5.75,Accept (poster),5.25,"[5.25, 5.75]"
2309,XYDMAckWMa,4.25,Reject,3.25,"[3.25, 4.25]"
2310,XYw051ZmUn,5.0,Accept (poster),6.0,"[5.0, 6.0]"
2311,XZ0fpoAKEB,6.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 6.666666666666667]"
2312,XZ4XSUTGRb,4.75,Accept (poster),5.0,"[4.75, 5.0]"
2313,XZp1uP0hh2,6.2,Accept (poster),6.6,"[6.2, 6.6]"
2314,Xa3dVaolKo,6.333333333333333,Accept (poster),6.0,"[6.0, 6.333333333333333]"
2315,XcbgkjWSJ7,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2316,XdCJAYYiTP,5.666666666666667,Accept (poster),6.0,"[5.666666666666667, 6.0]"
2317,XfPiFRnuAS,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2318,XgAzCLsJAq,5.25,Accept (poster),5.75,"[5.25, 5.75]"
2319,XgkrXpHl5j,5.75,Reject,5.5,"[5.5, 5.75]"
2320,XgwTH95kCl,6.25,Accept (poster),7.0,"[6.25, 7.0]"
2321,XkMCKoHNCD,3.5,Reject,2.25,"[2.25, 3.5]"
2322,XkvNQPDFqV,5.4,Accept (poster),5.4,"[5.4, 5.4]"
2323,XlAbMZu4Bo,5.75,Accept (poster),5.25,"[5.25, 5.75]"
2324,XlpipUGygX,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2325,XlvUz9F50g,5.8,Accept (poster),5.8,"[5.8, 5.8]"
2326,Xngi3Z3wkN,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2327,Xo1Yqyw7Yx,6.25,Accept (poster),6.0,"[6.0, 6.25]"
2328,Xp8qhdmeb4,6.333333333333333,Accept (poster),6.0,"[6.0, 6.333333333333333]"
2329,Xq0Jwbczkn,6.0,Accept (poster),7.0,"[6.0, 7.0]"
2330,Xq9HQf7VNV,6.8,Accept (poster),6.6,"[6.6, 6.8]"
2331,XrK4JK2jBr,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2332,XsNA2b8GPz,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2333,Xskl7Da34U,5.0,Accept (poster),5.0,"[5.0, 5.0]"
2334,XswQeLjJo5,5.333333333333333,Accept (poster),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
2335,XuWWq3gy7W,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2336,XwrMd1njqq,5.75,Accept (poster),6.75,"[5.75, 6.75]"
2337,XxE8mL1bCO,5.25,Accept (poster),5.0,"[5.0, 5.25]"
2338,XxSME6GE1G,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2339,Y0EfJJeb4V,6.666666666666667,Accept (spotlight),6.666666666666667,"[6.666666666666667, 6.666666666666667]"
2340,Y13gSfTjGr,6.666666666666667,Accept (spotlight),7.333333333333333,"[6.666666666666667, 7.333333333333333]"
2341,Y1ZsLONDI2,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2342,Y1edWJH9qB,5.75,Accept (poster),5.25,"[5.25, 5.75]"
2343,Y1fPxGevQj,4.666666666666667,Accept (poster),4.666666666666667,"[4.666666666666667, 4.666666666666667]"
2344,Y1rOWS2Z4i,6.2,Accept (poster),6.0,"[6.0, 6.2]"
2345,Y2I0Fy4sm7,5.25,Accept (poster),5.0,"[5.0, 5.25]"
2346,Y2NWKlrDrX,5.5,Accept (poster),6.5,"[5.5, 6.5]"
2347,Y3FjKSsfmy,5.6,Accept (poster),5.6,"[5.6, 5.6]"
2348,Y4L8GQXZZO,5.53334,Accept (poster),5.0,"[5.0, 5.53334]"
2349,Y4mBaZu4vy,5.5,Accept (poster),5.75,"[5.5, 5.75]"
2350,Y4tHp5Jilp,5.25,Accept (poster),4.75,"[4.75, 5.25]"
2351,Y58T1MQhh6,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2352,Y5DPSJzpra,5.75,Accept (poster),6.25,"[5.75, 6.25]"
2353,Y6RV6z98Pk,6.2,Accept (poster),6.2,"[6.2, 6.2]"
2354,Y79L45D5ts,5.75,Accept (poster),5.75,"[5.75, 5.75]"
2355,Y7HPB7pL1f,6.25,Accept (poster),6.75,"[6.25, 6.75]"
2356,Y841BRW9rY,6.0,Accept (poster),5.2,"[5.2, 6.0]"
2357,Y8YVCOMEpz,6.0,Accept (oral),7.0,"[6.0, 7.0]"
2358,Y9aRCjuhnV,5.8,Reject,5.2,"[5.2, 5.8]"
2359,YAEKMFZyJm,5.75,Accept (poster),6.0,"[5.75, 6.0]"
2360,YCKuXkw6UL,6.25,Accept (spotlight),7.0,"[6.25, 7.0]"
2361,YCS0xGFrb4,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
2362,YEtirXhsh1,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2363,YGTVEmBXtV,6.0,Accept (poster),6.75,"[6.0, 6.75]"
2364,YIB7REL8UC,6.25,Accept (poster),6.5,"[6.25, 6.5]"
2365,YIOvR40hSo,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2366,YIxKeHQZpi,5.666666666666667,Accept (poster),5.333333333333333,"[5.333333333333333, 5.666666666666667]"
2367,YNRYWZHmKY,5.5,Accept (poster),6.0,"[5.5, 6.0]"
2368,YNx7ai4zTs,5.666666666666667,Accept (poster),6.0,"[5.666666666666667, 6.0]"
2369,YO6GVPUrKN,6.25,Accept (poster),6.25,"[6.25, 6.25]"
2370,YOBGdVaYTS,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2371,YOUh3lgRYI,6.5,Accept (poster),6.5,"[6.5, 6.5]"
2372,YPqHSTSoFs,6.2,Accept (poster),6.4,"[6.2, 6.4]"
2373,YRemB4naKK,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2374,YSs1z5udBY,5.25,Accept (poster),6.0,"[5.25, 6.0]"
2375,YTHJ8O6SCB,5.666666666666667,Accept (poster),5.333333333333333,"[5.333333333333333, 5.666666666666667]"
2376,YVXzZNxcag,6.6,Accept (poster),6.6,"[6.6, 6.6]"
2377,YWTpmLktMj,5.75,Accept (poster),6.25,"[5.75, 6.25]"
2378,YXQW4qQe2U,5.8,Accept (poster),5.8,"[5.8, 5.8]"
2379,YYJojVBCcd,5.0,Accept (poster),4.5,"[4.5, 5.0]"
2380,YYY5lzE547,6.0,Accept (poster),6.5,"[6.0, 6.5]"
2381,YYnP3Xpv3y,6.5,Accept (poster),6.25,"[6.25, 6.5]"
2382,YZWvf58dBS,4.75,Reject,4.25,"[4.25, 4.75]"
2383,YZoGmJrOS9,4.75,Reject,3.75,"[3.75, 4.75]"
2384,YaPhvbGqwO,6.0,Accept (poster),6.25,"[6.0, 6.25]"
2385,YawXY6mWiK,6.0,Accept (poster),7.333333333333333,"[6.0, 7.333333333333333]"
2386,YbhHz0X2j5,5.6,Accept (poster),6.4,"[5.6, 6.4]"
2387,YbsvNFD21C,6.0,Accept (poster),5.4,"[5.4, 6.0]"
2388,YbxFwaSA9Z,6.75,Accept (spotlight),7.25,"[6.75, 7.25]"
2389,YdfZP7qMzp,6.2,Accept (poster),6.2,"[6.2, 6.2]"
2390,Ye0O4Nyn21,6.0,Accept (poster),6.75,"[6.0, 6.75]"
2391,YfLzYczAo3,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2392,YfQA78gEFA,5.5,Accept (poster),5.75,"[5.5, 5.75]"
2393,YfVMcbcDqo,5.75,Accept (poster),5.25,"[5.25, 5.75]"
2394,YgJPQW0lkO,6.0,Accept (spotlight),5.666666666666667,"[5.666666666666667, 6.0]"
2395,Yhd0yzC8yD,6.0,Accept (poster),6.25,"[6.0, 6.25]"
2396,YiYww1d3lE,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2397,YjZ6fQAvT7,5.5,Accept (poster),6.0,"[5.5, 6.0]"
2398,YkJ5BuEXdD,6.25,Accept (poster),4.75,"[4.75, 6.25]"
2399,YkSKZEhIYt,5.5,Accept (poster),5.5,"[5.5, 5.5]"
2400,YlIvhHFwQ2,6.0,Accept (poster),6.0,"[6.0, 6.0]"
2401,YlmYm7sHDE,7.0,Accept (spotlight),7.666666666666667,"[7.0, 7.666666666666667]"
2402,Ylvviju6MD,5.333333333333333,Accept (poster),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
2403,Yq2dYPkfRU,5.25,Reject,5.0,"[5.0, 5.25]"
2404,YrAxxscKM2,5.6,Accept (poster),5.8,"[5.6, 5.8]"
2405,YscR3LBIi7,6.25,Accept (poster),7.0,"[6.25, 7.0]"
2406,Yu6cDt7q9Z,6.5,Accept (poster),6.0,"[6.0, 6.5]"
2407,Yu7H8ZOuI2,6.25,Accept (poster),5.75,"[5.75, 6.25]"
2408,YvA8UF0I37,6.0,Accept (oral),5.6,"[5.6, 6.0]"
2409,YvOeN0kUzT,6.25,Accept (poster),5.5,"[5.5, 6.25]"
2410,YwpL0BVxts,5.75,Accept (poster),5.5,"[5.5, 5.75]"
2411,YxaY6tHgg0,6.25,Accept (poster),5.5,"[5.5, 6.25]"
2412,YxyYTcv3hp,6.0,Accept (poster),6.0,"[6.0, 6.0]"
